   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.56700E+02     0.15635E-01       0.53627E-01     0.23795E-01   0.17319E-01  0.13639E-01
 0.56800E+02     0.15632E-01       0.53628E-01     0.23823E-01   0.17344E-01  0.13663E-01
 0.56900E+02     0.15630E-01       0.53628E-01     0.23850E-01   0.17370E-01  0.13688E-01
 0.57000E+02     0.15627E-01       0.53628E-01     0.23878E-01   0.17396E-01  0.13712E-01
 0.57100E+02     0.15624E-01       0.53628E-01     0.23905E-01   0.17421E-01  0.13736E-01
 0.57200E+02     0.15622E-01       0.53628E-01     0.23932E-01   0.17447E-01  0.13761E-01
 0.57300E+02     0.15621E-01       0.53628E-01     0.23959E-01   0.17472E-01  0.13785E-01
 0.57400E+02     0.15629E-01       0.53630E-01     0.23986E-01   0.17498E-01  0.13809E-01
 0.57500E+02     0.15634E-01       0.53631E-01     0.24013E-01   0.17523E-01  0.13834E-01
 0.57600E+02     0.15644E-01       0.53631E-01     0.24040E-01   0.17549E-01  0.13858E-01
 0.57700E+02     0.15651E-01       0.53632E-01     0.24066E-01   0.17575E-01  0.13882E-01
 0.57800E+02     0.15654E-01       0.53631E-01     0.24092E-01   0.17600E-01  0.13907E-01
 0.57900E+02     0.15654E-01       0.53631E-01     0.24119E-01   0.17626E-01  0.13931E-01
 0.58000E+02     0.15645E-01       0.53630E-01     0.24145E-01   0.17652E-01  0.13955E-01
 0.58100E+02     0.15633E-01       0.53631E-01     0.24171E-01   0.17677E-01  0.13980E-01
 0.58200E+02     0.15619E-01       0.53631E-01     0.24197E-01   0.17703E-01  0.14004E-01
 0.58300E+02     0.15615E-01       0.53631E-01     0.24223E-01   0.17729E-01  0.14028E-01
 0.58400E+02     0.15610E-01       0.53631E-01     0.24249E-01   0.17754E-01  0.14053E-01
 0.58500E+02     0.15603E-01       0.53631E-01     0.24280E-01   0.17780E-01  0.14077E-01
 0.58600E+02     0.15596E-01       0.53631E-01     0.24310E-01   0.17805E-01  0.14101E-01
 0.58700E+02     0.15595E-01       0.53631E-01     0.24341E-01   0.17831E-01  0.14126E-01
 0.58800E+02     0.15592E-01       0.53631E-01     0.24371E-01   0.17856E-01  0.14150E-01
 0.58900E+02     0.15591E-01       0.53632E-01     0.24401E-01   0.17881E-01  0.14175E-01
 0.59000E+02     0.15596E-01       0.53633E-01     0.24430E-01   0.17906E-01  0.14199E-01
 0.59100E+02     0.15598E-01       0.53633E-01     0.24460E-01   0.17932E-01  0.14223E-01
 0.59200E+02     0.15597E-01       0.53633E-01     0.24489E-01   0.17957E-01  0.14248E-01
 0.59300E+02     0.15593E-01       0.53633E-01     0.24518E-01   0.17982E-01  0.14272E-01
 0.59400E+02     0.15588E-01       0.53633E-01     0.24547E-01   0.18008E-01  0.14296E-01
 0.59500E+02     0.15583E-01       0.53634E-01     0.24576E-01   0.18033E-01  0.14321E-01
 0.59600E+02     0.15576E-01       0.53633E-01     0.24605E-01   0.18058E-01  0.14345E-01
 0.59700E+02     0.15565E-01       0.53634E-01     0.24633E-01   0.18083E-01  0.14369E-01
 0.59800E+02     0.15560E-01       0.53633E-01     0.24661E-01   0.18109E-01  0.14394E-01
 0.59900E+02     0.15556E-01       0.53634E-01     0.24689E-01   0.18134E-01  0.14418E-01
 0.60000E+02     0.15553E-01       0.53633E-01     0.24717E-01   0.18159E-01  0.14442E-01
 0.60100E+02     0.15281E-01       0.45732E-01     0.24744E-01   0.18185E-01  0.14463E-01
 0.60200E+02     0.15336E-01       0.34891E-06     0.24768E-01   0.18211E-01  0.14463E-01
 0.60300E+02     0.15326E-01       0.00000E+00     0.24792E-01   0.18238E-01  0.14463E-01
 0.60400E+02     0.15296E-01       0.00000E+00     0.24814E-01   0.18265E-01  0.14463E-01
 0.60500E+02     0.15287E-01       0.00000E+00     0.24836E-01   0.18288E-01  0.14463E-01
 0.60600E+02     0.15275E-01       0.00000E+00     0.24858E-01   0.18311E-01  0.14463E-01
 0.60700E+02     0.15319E-01       0.00000E+00     0.24879E-01   0.18334E-01  0.14463E-01
 0.60800E+02     0.15282E-01       0.00000E+00     0.24899E-01   0.18356E-01  0.14463E-01
 0.60900E+02     0.15220E-01       0.00000E+00     0.24924E-01   0.18377E-01  0.14463E-01
 0.61000E+02     0.15154E-01       0.00000E+00     0.24955E-01   0.18398E-01  0.14463E-01
 0.61100E+02     0.15076E-01       0.00000E+00     0.24986E-01   0.18416E-01  0.14463E-01
 0.61200E+02     0.14990E-01       0.00000E+00     0.25015E-01   0.18433E-01  0.14463E-01
 0.61300E+02     0.14889E-01       0.00000E+00     0.25044E-01   0.18450E-01  0.14463E-01
 0.61400E+02     0.14774E-01       0.00000E+00     0.25071E-01   0.18465E-01  0.14463E-01
 0.61500E+02     0.14661E-01       0.00000E+00     0.25098E-01   0.18481E-01  0.14463E-01
 0.61600E+02     0.14531E-01       0.00000E+00     0.25124E-01   0.18495E-01  0.14463E-01
 0.61700E+02     0.14397E-01       0.00000E+00     0.25149E-01   0.18510E-01  0.14463E-01
 0.61800E+02     0.14249E-01       0.00000E+00     0.25173E-01   0.18523E-01  0.14463E-01
 0.61900E+02     0.14023E-01       0.00000E+00     0.25197E-01   0.18536E-01  0.14463E-01
 0.62000E+02     0.13861E-01       0.00000E+00     0.25219E-01   0.18549E-01  0.14463E-01
 0.62100E+02     0.13692E-01       0.00000E+00     0.25241E-01   0.18559E-01  0.14463E-01
 0.62200E+02     0.13522E-01       0.00000E+00     0.25263E-01   0.18569E-01  0.14463E-01
 0.62300E+02     0.13354E-01       0.00000E+00     0.25283E-01   0.18579E-01  0.14463E-01
 0.62400E+02     0.13190E-01       0.00000E+00     0.25310E-01   0.18588E-01  0.14463E-01
 0.62500E+02     0.13022E-01       0.00000E+00     0.25343E-01   0.18597E-01  0.14463E-01
 0.62600E+02     0.12855E-01       0.00000E+00     0.25374E-01   0.18606E-01  0.14463E-01
 0.62700E+02     0.12685E-01       0.00000E+00     0.25405E-01   0.18614E-01  0.14463E-01
 0.62800E+02     0.12518E-01       0.00000E+00     0.25434E-01   0.18622E-01  0.14463E-01
 0.62900E+02     0.12351E-01       0.00000E+00     0.25463E-01   0.18630E-01  0.14463E-01
 0.63000E+02     0.12189E-01       0.00000E+00     0.25490E-01   0.18637E-01  0.14463E-01
 0.63100E+02     0.12036E-01       0.00000E+00     0.25516E-01   0.18644E-01  0.14463E-01
 0.63200E+02     0.11879E-01       0.00000E+00     0.25542E-01   0.18651E-01  0.14463E-01
 0.63300E+02     0.11720E-01       0.00000E+00     0.25566E-01   0.18658E-01  0.14463E-01
 0.63400E+02     0.11563E-01       0.00000E+00     0.25590E-01   0.18664E-01  0.14463E-01
 0.63500E+02     0.11409E-01       0.00000E+00     0.25613E-01   0.18671E-01  0.14463E-01
 0.63600E+02     0.11255E-01       0.00000E+00     0.25635E-01   0.18677E-01  0.14463E-01
 0.63700E+02     0.11109E-01       0.00000E+00     0.25656E-01   0.18683E-01  0.14463E-01
 0.63800E+02     0.10963E-01       0.00000E+00     0.25677E-01   0.18689E-01  0.14463E-01
 0.63900E+02     0.10823E-01       0.00000E+00     0.25701E-01   0.18694E-01  0.14463E-01
 0.64000E+02     0.10685E-01       0.00000E+00     0.25735E-01   0.18700E-01  0.14463E-01
 0.64100E+02     0.10554E-01       0.00000E+00     0.25767E-01   0.18704E-01  0.14463E-01
 0.64200E+02     0.10421E-01       0.00000E+00     0.25797E-01   0.18709E-01  0.14463E-01
 0.64300E+02     0.10290E-01       0.00000E+00     0.25827E-01   0.18713E-01  0.14463E-01
 0.64400E+02     0.10163E-01       0.00000E+00     0.25855E-01   0.18717E-01  0.14463E-01
 0.64500E+02     0.10038E-01       0.00000E+00     0.25883E-01   0.18721E-01  0.14463E-01
 0.64600E+02     0.99147E-02       0.00000E+00     0.25909E-01   0.18725E-01  0.14463E-01
 0.64700E+02     0.97922E-02       0.00000E+00     0.25934E-01   0.18729E-01  0.14463E-01
 0.64800E+02     0.96725E-02       0.00000E+00     0.25959E-01   0.18733E-01  0.14463E-01
 0.64900E+02     0.95545E-02       0.00000E+00     0.25983E-01   0.18736E-01  0.14463E-01
 0.65000E+02     0.94391E-02       0.00000E+00     0.26006E-01   0.18740E-01  0.14463E-01
 0.65100E+02     0.93282E-02       0.00000E+00     0.26027E-01   0.18743E-01  0.14463E-01
 0.65200E+02     0.95887E-02       0.00000E+00     0.26049E-01   0.18747E-01  0.14463E-01
 0.65300E+02     0.94623E-02       0.00000E+00     0.26069E-01   0.18750E-01  0.14463E-01
 0.65400E+02     0.93431E-02       0.00000E+00     0.26089E-01   0.18753E-01  0.14463E-01
 0.65500E+02     0.92278E-02       0.00000E+00     0.26113E-01   0.18756E-01  0.14463E-01
 0.65600E+02     0.91163E-02       0.00000E+00     0.26145E-01   0.18759E-01  0.14463E-01
 0.65700E+02     0.90072E-02       0.00000E+00     0.26176E-01   0.18762E-01  0.14463E-01
 0.65800E+02     0.88998E-02       0.00000E+00     0.26206E-01   0.18765E-01  0.14463E-01
 0.65900E+02     0.87913E-02       0.00000E+00     0.26235E-01   0.18768E-01  0.14463E-01
 0.66000E+02     0.86880E-02       0.00000E+00     0.26262E-01   0.18771E-01  0.14463E-01
 0.66100E+02     0.85867E-02       0.00000E+00     0.26289E-01   0.18773E-01  0.14463E-01
 0.66200E+02     0.84875E-02       0.00000E+00     0.26315E-01   0.18776E-01  0.14463E-01
 0.66300E+02     0.83909E-02       0.00000E+00     0.26340E-01   0.18779E-01  0.14463E-01
 0.66400E+02     0.82968E-02       0.00000E+00     0.26364E-01   0.18781E-01  0.14463E-01
 0.66500E+02     0.82037E-02       0.00000E+00     0.26387E-01   0.18784E-01  0.14463E-01
 0.66600E+02     0.81124E-02       0.00000E+00     0.26409E-01   0.18786E-01  0.14463E-01
 0.66700E+02     0.80224E-02       0.00000E+00     0.26431E-01   0.18788E-01  0.14463E-01
 0.66800E+02     0.79341E-02       0.00000E+00     0.26451E-01   0.18790E-01  0.14463E-01
 0.66900E+02     0.78497E-02       0.00000E+00     0.26472E-01   0.18793E-01  0.14463E-01
 0.67000E+02     0.77633E-02       0.00000E+00     0.26491E-01   0.18795E-01  0.14463E-01
 0.67100E+02     0.76788E-02       0.00000E+00     0.26510E-01   0.18797E-01  0.14463E-01
 0.67200E+02     0.75960E-02       0.00000E+00     0.26529E-01   0.18799E-01  0.14463E-01
 0.67300E+02     0.75147E-02       0.00000E+00     0.26558E-01   0.18801E-01  0.14463E-01
 0.67400E+02     0.74354E-02       0.00000E+00     0.26588E-01   0.18803E-01  0.14463E-01
 0.67500E+02     0.73587E-02       0.00000E+00     0.26617E-01   0.18805E-01  0.14463E-01
 0.67600E+02     0.72813E-02       0.00000E+00     0.26645E-01   0.18807E-01  0.14463E-01
 0.67700E+02     0.72051E-02       0.00000E+00     0.26672E-01   0.18808E-01  0.14463E-01
 0.67800E+02     0.71303E-02       0.00000E+00     0.26698E-01   0.18810E-01  0.14463E-01
 0.67900E+02     0.70571E-02       0.00000E+00     0.26723E-01   0.18812E-01  0.14463E-01
 0.68000E+02     0.69850E-02       0.00000E+00     0.26747E-01   0.18814E-01  0.14463E-01
 0.68100E+02     0.69173E-02       0.00000E+00     0.26770E-01   0.18815E-01  0.14463E-01
 0.68200E+02     0.68471E-02       0.00000E+00     0.26793E-01   0.18817E-01  0.14463E-01
 0.68300E+02     0.67782E-02       0.00000E+00     0.26815E-01   0.18819E-01  0.14463E-01
 0.68400E+02     0.67102E-02       0.00000E+00     0.26836E-01   0.18820E-01  0.14463E-01
 0.68500E+02     0.66434E-02       0.00000E+00     0.26856E-01   0.18822E-01  0.14463E-01
 0.68600E+02     0.65779E-02       0.00000E+00     0.26876E-01   0.18823E-01  0.14463E-01
 0.68700E+02     0.65137E-02       0.00000E+00     0.26896E-01   0.18825E-01  0.14463E-01
 0.68800E+02     0.64533E-02       0.00000E+00     0.26914E-01   0.18826E-01  0.14463E-01
 0.68900E+02     0.63903E-02       0.00000E+00     0.26933E-01   0.18827E-01  0.14463E-01
 0.69000E+02     0.63285E-02       0.00000E+00     0.26950E-01   0.18829E-01  0.14463E-01
 0.69100E+02     0.62675E-02       0.00000E+00     0.26968E-01   0.18830E-01  0.14463E-01
 0.69200E+02     0.62071E-02       0.00000E+00     0.26992E-01   0.18832E-01  0.14463E-01
 0.69300E+02     0.61478E-02       0.00000E+00     0.27021E-01   0.18833E-01  0.14463E-01
 0.69400E+02     0.60887E-02       0.00000E+00     0.27048E-01   0.18834E-01  0.14463E-01
 0.69500E+02     0.60324E-02       0.00000E+00     0.27074E-01   0.18835E-01  0.14463E-01
 0.69600E+02     0.59788E-02       0.00000E+00     0.27099E-01   0.18836E-01  0.14463E-01
 0.69700E+02     0.59229E-02       0.00000E+00     0.27124E-01   0.18838E-01  0.14463E-01
 0.69800E+02     0.58671E-02       0.00000E+00     0.27148E-01   0.18839E-01  0.14463E-01
 0.69900E+02     0.58125E-02       0.00000E+00     0.27171E-01   0.18840E-01  0.14463E-01
 0.70000E+02     0.57588E-02       0.00000E+00     0.27193E-01   0.18841E-01  0.14463E-01
 0.70100E+02     0.57062E-02       0.00000E+00     0.27215E-01   0.18842E-01  0.14463E-01
 0.70200E+02     0.56541E-02       0.00000E+00     0.27236E-01   0.18843E-01  0.14463E-01
 0.70300E+02     0.56030E-02       0.00000E+00     0.27256E-01   0.18844E-01  0.14463E-01
 0.70400E+02     0.55557E-02       0.00000E+00     0.27276E-01   0.18845E-01  0.14463E-01
 0.70500E+02     0.55077E-02       0.00000E+00     0.27296E-01   0.18846E-01  0.14463E-01
 0.70600E+02     0.54588E-02       0.00000E+00     0.27314E-01   0.18847E-01  0.14463E-01
 0.70700E+02     0.54100E-02       0.00000E+00     0.27333E-01   0.18848E-01  0.14463E-01
 0.70800E+02     0.53621E-02       0.00000E+00     0.27351E-01   0.18849E-01  0.14463E-01
 0.70900E+02     0.53149E-02       0.00000E+00     0.27368E-01   0.18850E-01  0.14463E-01
 0.71000E+02     0.52682E-02       0.00000E+00     0.27385E-01   0.18851E-01  0.14463E-01
 0.71100E+02     0.52223E-02       0.00000E+00     0.27401E-01   0.18852E-01  0.14463E-01
 0.71200E+02     0.51771E-02       0.00000E+00     0.27418E-01   0.18853E-01  0.14463E-01
 0.71300E+02     0.51322E-02       0.00000E+00     0.27434E-01   0.18854E-01  0.14463E-01
 0.71400E+02     0.50901E-02       0.00000E+00     0.27460E-01   0.18854E-01  0.14463E-01
 0.71500E+02     0.50498E-02       0.00000E+00     0.27486E-01   0.18855E-01  0.14463E-01
 0.71600E+02     0.50065E-02       0.00000E+00     0.27511E-01   0.18856E-01  0.14463E-01
 0.71700E+02     0.49640E-02       0.00000E+00     0.27535E-01   0.18857E-01  0.14463E-01
 0.71800E+02     0.49221E-02       0.00000E+00     0.27558E-01   0.18857E-01  0.14463E-01
 0.71900E+02     0.48808E-02       0.00000E+00     0.27581E-01   0.18858E-01  0.14463E-01
 0.72000E+02     0.48398E-02       0.00000E+00     0.27603E-01   0.18859E-01  0.14463E-01
 0.72100E+02     0.47995E-02       0.00000E+00     0.27624E-01   0.18859E-01  0.14463E-01
 0.72200E+02     0.47597E-02       0.00000E+00     0.27645E-01   0.18860E-01  0.14463E-01
 0.72300E+02     0.47204E-02       0.00000E+00     0.27666E-01   0.18861E-01  0.14463E-01
 0.72400E+02     0.46817E-02       0.00000E+00     0.27685E-01   0.18861E-01  0.14463E-01
 0.72500E+02     0.46436E-02       0.00000E+00     0.27705E-01   0.18862E-01  0.14463E-01
 0.72600E+02     0.46118E-02       0.00000E+00     0.27723E-01   0.18862E-01  0.14463E-01
 0.72700E+02     0.45746E-02       0.00000E+00     0.27742E-01   0.18863E-01  0.14463E-01
 0.72800E+02     0.45376E-02       0.00000E+00     0.27759E-01   0.18863E-01  0.14463E-01
 0.72900E+02     0.45010E-02       0.00000E+00     0.27777E-01   0.18864E-01  0.14463E-01
 0.73000E+02     0.44650E-02       0.00000E+00     0.27794E-01   0.18864E-01  0.14463E-01
 0.73100E+02     0.44294E-02       0.00000E+00     0.27810E-01   0.18865E-01  0.14463E-01
 0.73200E+02     0.43944E-02       0.00000E+00     0.27827E-01   0.18866E-01  0.14463E-01
 0.73300E+02     0.43600E-02       0.00000E+00     0.27842E-01   0.18866E-01  0.14463E-01
 0.73400E+02     0.43260E-02       0.00000E+00     0.27858E-01   0.18867E-01  0.14463E-01
 0.73500E+02     0.42924E-02       0.00000E+00     0.27873E-01   0.18867E-01  0.14463E-01
 0.73600E+02     0.42592E-02       0.00000E+00     0.27888E-01   0.18867E-01  0.14463E-01
 0.73700E+02     0.42265E-02       0.00000E+00     0.27903E-01   0.18868E-01  0.14463E-01
 0.73800E+02     0.41939E-02       0.00000E+00     0.27923E-01   0.18868E-01  0.14463E-01
 0.73900E+02     0.41642E-02       0.00000E+00     0.27947E-01   0.18869E-01  0.14463E-01
 0.74000E+02     0.41354E-02       0.00000E+00     0.27970E-01   0.18869E-01  0.14463E-01
 0.74100E+02     0.41039E-02       0.00000E+00     0.27992E-01   0.18870E-01  0.14463E-01
 0.74200E+02     0.40729E-02       0.00000E+00     0.28014E-01   0.18870E-01  0.14463E-01
 0.74300E+02     0.40423E-02       0.00000E+00     0.28035E-01   0.18871E-01  0.14463E-01
 0.74400E+02     0.40121E-02       0.00000E+00     0.28056E-01   0.18871E-01  0.14463E-01
 0.74500E+02     0.39822E-02       0.00000E+00     0.28076E-01   0.18871E-01  0.14463E-01
 0.74600E+02     0.39527E-02       0.00000E+00     0.28096E-01   0.18872E-01  0.14463E-01
 0.74700E+02     0.39236E-02       0.00000E+00     0.28115E-01   0.18872E-01  0.14463E-01
 0.74800E+02     0.38949E-02       0.00000E+00     0.28134E-01   0.18873E-01  0.14463E-01
 0.74900E+02     0.38665E-02       0.00000E+00     0.28152E-01   0.18873E-01  0.14463E-01
 0.75000E+02     0.38385E-02       0.00000E+00     0.28170E-01   0.18873E-01  0.14463E-01
 0.75100E+02     0.38109E-02       0.00000E+00     0.28188E-01   0.18874E-01  0.14463E-01
 0.75200E+02     0.37836E-02       0.00000E+00     0.28205E-01   0.18874E-01  0.14463E-01
 0.75300E+02     0.37567E-02       0.00000E+00     0.28222E-01   0.18874E-01  0.14463E-01
 0.75400E+02     0.37307E-02       0.00000E+00     0.28238E-01   0.18875E-01  0.14463E-01
 0.75500E+02     0.37076E-02       0.00000E+00     0.28254E-01   0.18875E-01  0.14463E-01
 0.75600E+02     0.36816E-02       0.00000E+00     0.28270E-01   0.18875E-01  0.14463E-01
 0.75700E+02     0.36558E-02       0.00000E+00     0.28285E-01   0.18876E-01  0.14463E-01
 0.75800E+02     0.36304E-02       0.00000E+00     0.28300E-01   0.18876E-01  0.14463E-01
 0.75900E+02     0.36052E-02       0.00000E+00     0.28315E-01   0.18876E-01  0.14463E-01
 0.76000E+02     0.35803E-02       0.00000E+00     0.28330E-01   0.18877E-01  0.14463E-01
 0.76100E+02     0.35557E-02       0.00000E+00     0.28344E-01   0.18877E-01  0.14463E-01
 0.76200E+02     0.35315E-02       0.00000E+00     0.28358E-01   0.18877E-01  0.14463E-01
 0.76300E+02     0.35075E-02       0.00000E+00     0.28371E-01   0.18877E-01  0.14463E-01
 0.76400E+02     0.34838E-02       0.00000E+00     0.28385E-01   0.18878E-01  0.14463E-01
 0.76500E+02     0.34604E-02       0.00000E+00     0.28398E-01   0.18878E-01  0.14463E-01
 0.76600E+02     0.34373E-02       0.00000E+00     0.28418E-01   0.18878E-01  0.14463E-01
 0.76700E+02     0.34145E-02       0.00000E+00     0.28439E-01   0.18879E-01  0.14463E-01
 0.76800E+02     0.33920E-02       0.00000E+00     0.28460E-01   0.18879E-01  0.14463E-01
 0.76900E+02     0.33697E-02       0.00000E+00     0.28480E-01   0.18879E-01  0.14463E-01
 0.77000E+02     0.33477E-02       0.00000E+00     0.28500E-01   0.18879E-01  0.14463E-01
 0.77100E+02     0.33260E-02       0.00000E+00     0.28520E-01   0.18880E-01  0.14463E-01
 0.77200E+02     0.33061E-02       0.00000E+00     0.28539E-01   0.18880E-01  0.14463E-01
 0.77300E+02     0.32860E-02       0.00000E+00     0.28557E-01   0.18880E-01  0.14463E-01
 0.77400E+02     0.32649E-02       0.00000E+00     0.28576E-01   0.18880E-01  0.14463E-01
 0.77500E+02     0.32441E-02       0.00000E+00     0.28593E-01   0.18881E-01  0.14463E-01
 0.77600E+02     0.32235E-02       0.00000E+00     0.28611E-01   0.18881E-01  0.14463E-01
 0.77700E+02     0.32032E-02       0.00000E+00     0.28628E-01   0.18881E-01  0.14463E-01
 0.77800E+02     0.31831E-02       0.00000E+00     0.28645E-01   0.18881E-01  0.14463E-01
 0.77900E+02     0.31632E-02       0.00000E+00     0.28661E-01   0.18881E-01  0.14463E-01
 0.78000E+02     0.31436E-02       0.00000E+00     0.28677E-01   0.18882E-01  0.14463E-01
 0.78100E+02     0.31242E-02       0.00000E+00     0.28693E-01   0.18882E-01  0.14463E-01
 0.78200E+02     0.31050E-02       0.00000E+00     0.28709E-01   0.18882E-01  0.14463E-01
 0.78300E+02     0.30860E-02       0.00000E+00     0.28724E-01   0.18882E-01  0.14463E-01
 0.78400E+02     0.30672E-02       0.00000E+00     0.28739E-01   0.18883E-01  0.14463E-01
 0.78500E+02     0.30485E-02       0.00000E+00     0.28753E-01   0.18883E-01  0.14463E-01
 0.78600E+02     0.30302E-02       0.00000E+00     0.28768E-01   0.18883E-01  0.14463E-01
 0.78700E+02     0.30120E-02       0.00000E+00     0.28782E-01   0.18883E-01  0.14463E-01
 0.78800E+02     0.29940E-02       0.00000E+00     0.28796E-01   0.18883E-01  0.14463E-01
 0.78900E+02     0.29762E-02       0.00000E+00     0.28809E-01   0.18884E-01  0.14463E-01
 0.79000E+02     0.29586E-02       0.00000E+00     0.28823E-01   0.18884E-01  0.14463E-01
 0.79100E+02     0.29412E-02       0.00000E+00     0.28836E-01   0.18884E-01  0.14463E-01
 0.79200E+02     0.29250E-02       0.00000E+00     0.28848E-01   0.18884E-01  0.14463E-01
 0.79300E+02     0.29088E-02       0.00000E+00     0.28861E-01   0.18884E-01  0.14463E-01
 0.79400E+02     0.28920E-02       0.00000E+00     0.28874E-01   0.18884E-01  0.14463E-01
 0.79500E+02     0.28754E-02       0.00000E+00     0.28886E-01   0.18885E-01  0.14463E-01
 0.79600E+02     0.28589E-02       0.00000E+00     0.28898E-01   0.18885E-01  0.14463E-01
 0.79700E+02     0.28426E-02       0.00000E+00     0.28910E-01   0.18885E-01  0.14463E-01
 0.79800E+02     0.28265E-02       0.00000E+00     0.28928E-01   0.18885E-01  0.14463E-01
 0.79900E+02     0.28105E-02       0.00000E+00     0.28947E-01   0.18885E-01  0.14463E-01
 0.80000E+02     0.27947E-02       0.00000E+00     0.28966E-01   0.18885E-01  0.14463E-01
 0.80100E+02     0.27790E-02       0.00000E+00     0.28984E-01   0.18886E-01  0.14463E-01
 0.80200E+02     0.27636E-02       0.00000E+00     0.29003E-01   0.18886E-01  0.14463E-01
 0.80300E+02     0.27484E-02       0.00000E+00     0.29020E-01   0.18886E-01  0.14463E-01
 0.80400E+02     0.27332E-02       0.00000E+00     0.29038E-01   0.18886E-01  0.14463E-01
 0.80500E+02     0.27183E-02       0.00000E+00     0.29055E-01   0.18886E-01  0.14463E-01
 0.80600E+02     0.27034E-02       0.00000E+00     0.29072E-01   0.18887E-01  0.14463E-01
 0.80700E+02     0.26888E-02       0.00000E+00     0.29088E-01   0.18887E-01  0.14463E-01
 0.80800E+02     0.26743E-02       0.00000E+00     0.29104E-01   0.18887E-01  0.14463E-01
 0.80900E+02     0.26599E-02       0.00000E+00     0.29120E-01   0.18887E-01  0.14463E-01
 0.81000E+02     0.26457E-02       0.00000E+00     0.29135E-01   0.18887E-01  0.14463E-01
 0.81100E+02     0.26316E-02       0.00000E+00     0.29151E-01   0.18887E-01  0.14463E-01
 0.81200E+02     0.26176E-02       0.00000E+00     0.29166E-01   0.18887E-01  0.14463E-01
 0.81300E+02     0.26039E-02       0.00000E+00     0.29181E-01   0.18888E-01  0.14463E-01
 0.81400E+02     0.25905E-02       0.00000E+00     0.29195E-01   0.18888E-01  0.14463E-01
 0.81500E+02     0.25776E-02       0.00000E+00     0.29209E-01   0.18888E-01  0.14463E-01
 0.81600E+02     0.25642E-02       0.00000E+00     0.29223E-01   0.18888E-01  0.14463E-01
 0.81700E+02     0.25508E-02       0.00000E+00     0.29237E-01   0.18888E-01  0.14463E-01
 0.81800E+02     0.25376E-02       0.00000E+00     0.29251E-01   0.18888E-01  0.14463E-01
 0.81900E+02     0.25246E-02       0.00000E+00     0.29264E-01   0.18888E-01  0.14463E-01
 0.82000E+02     0.25117E-02       0.00000E+00     0.29277E-01   0.18888E-01  0.14463E-01
 0.82100E+02     0.24989E-02       0.00000E+00     0.29290E-01   0.18888E-01  0.14463E-01
 0.82200E+02     0.24862E-02       0.00000E+00     0.29303E-01   0.18889E-01  0.14463E-01
 0.82300E+02     0.24737E-02       0.00000E+00     0.29315E-01   0.18889E-01  0.14463E-01
 0.82400E+02     0.24613E-02       0.00000E+00     0.29328E-01   0.18889E-01  0.14463E-01
 0.82500E+02     0.24491E-02       0.00000E+00     0.29340E-01   0.18889E-01  0.14463E-01
 0.82600E+02     0.24369E-02       0.00000E+00     0.29352E-01   0.18889E-01  0.14463E-01
 0.82700E+02     0.24249E-02       0.00000E+00     0.29364E-01   0.18889E-01  0.14463E-01
 0.82800E+02     0.24130E-02       0.00000E+00     0.29375E-01   0.18889E-01  0.14463E-01
 0.82900E+02     0.24012E-02       0.00000E+00     0.29387E-01   0.18889E-01  0.14463E-01
 0.83000E+02     0.23895E-02       0.00000E+00     0.29398E-01   0.18890E-01  0.14463E-01
 0.83100E+02     0.23779E-02       0.00000E+00     0.29409E-01   0.18890E-01  0.14463E-01
 0.83200E+02     0.23664E-02       0.00000E+00     0.29420E-01   0.18890E-01  0.14463E-01
 0.83300E+02     0.23550E-02       0.00000E+00     0.29431E-01   0.18890E-01  0.14463E-01
 0.83400E+02     0.23437E-02       0.00000E+00     0.29442E-01   0.18890E-01  0.14463E-01
 0.83500E+02     0.23325E-02       0.00000E+00     0.29459E-01   0.18890E-01  0.14463E-01
 0.83600E+02     0.23214E-02       0.00000E+00     0.29476E-01   0.18890E-01  0.14463E-01
 0.83700E+02     0.23104E-02       0.00000E+00     0.29493E-01   0.18890E-01  0.14463E-01
 0.83800E+02     0.22995E-02       0.00000E+00     0.29509E-01   0.18890E-01  0.14463E-01
 0.83900E+02     0.22891E-02       0.00000E+00     0.29526E-01   0.18891E-01  0.14463E-01
 0.84000E+02     0.22786E-02       0.00000E+00     0.29542E-01   0.18891E-01  0.14463E-01
 0.84100E+02     0.22680E-02       0.00000E+00     0.29557E-01   0.18891E-01  0.14463E-01
 0.84200E+02     0.22575E-02       0.00000E+00     0.29573E-01   0.18891E-01  0.14463E-01
 0.84300E+02     0.22470E-02       0.00000E+00     0.29588E-01   0.18891E-01  0.14463E-01
 0.84400E+02     0.22367E-02       0.00000E+00     0.29603E-01   0.18891E-01  0.14463E-01
 0.84500E+02     0.22264E-02       0.00000E+00     0.29618E-01   0.18891E-01  0.14463E-01
 0.84600E+02     0.22163E-02       0.00000E+00     0.29632E-01   0.18891E-01  0.14463E-01
 0.84700E+02     0.22062E-02       0.00000E+00     0.29646E-01   0.18891E-01  0.14463E-01
 0.84800E+02     0.21962E-02       0.00000E+00     0.29660E-01   0.18891E-01  0.14463E-01
 0.84900E+02     0.21863E-02       0.00000E+00     0.29674E-01   0.18891E-01  0.14463E-01
 0.85000E+02     0.21765E-02       0.00000E+00     0.29688E-01   0.18891E-01  0.14463E-01
