   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.34300E+02  0.15920E+04  0.14462E+04  0.13140E+04  0.10862E+04  0.75833E+03  0.53893E+03  0.40384E+03  0.31187E+03  0.30000E+03
 0.34400E+02  0.15921E+04  0.14465E+04  0.13145E+04  0.10869E+04  0.75910E+03  0.53976E+03  0.40441E+03  0.31200E+03  0.30000E+03
 0.34500E+02  0.15922E+04  0.14467E+04  0.13149E+04  0.10876E+04  0.75985E+03  0.54059E+03  0.40499E+03  0.31213E+03  0.30000E+03
 0.34600E+02  0.15923E+04  0.14470E+04  0.13153E+04  0.10882E+04  0.76061E+03  0.54141E+03  0.40556E+03  0.31227E+03  0.30000E+03
 0.34700E+02  0.15924E+04  0.14473E+04  0.13157E+04  0.10889E+04  0.76136E+03  0.54224E+03  0.40614E+03  0.31240E+03  0.30000E+03
 0.34800E+02  0.15925E+04  0.14476E+04  0.13162E+04  0.10895E+04  0.76211E+03  0.54306E+03  0.40671E+03  0.31254E+03  0.30000E+03
 0.34900E+02  0.15926E+04  0.14478E+04  0.13166E+04  0.10902E+04  0.76285E+03  0.54388E+03  0.40729E+03  0.31268E+03  0.30000E+03
 0.35000E+02  0.15927E+04  0.14481E+04  0.13170E+04  0.10908E+04  0.76360E+03  0.54470E+03  0.40786E+03  0.31281E+03  0.30000E+03
 0.35100E+02  0.15928E+04  0.14484E+04  0.13174E+04  0.10914E+04  0.76434E+03  0.54551E+03  0.40844E+03  0.31295E+03  0.30000E+03
 0.35200E+02  0.15929E+04  0.14487E+04  0.13178E+04  0.10921E+04  0.76508E+03  0.54632E+03  0.40901E+03  0.31309E+03  0.30000E+03
 0.35300E+02  0.15930E+04  0.14489E+04  0.13182E+04  0.10927E+04  0.76582E+03  0.54712E+03  0.40958E+03  0.31323E+03  0.30000E+03
 0.35400E+02  0.15931E+04  0.14492E+04  0.13187E+04  0.10933E+04  0.76656E+03  0.54793E+03  0.41016E+03  0.31337E+03  0.30000E+03
 0.35500E+02  0.15932E+04  0.14495E+04  0.13191E+04  0.10939E+04  0.76729E+03  0.54874E+03  0.41073E+03  0.31351E+03  0.30000E+03
 0.35600E+02  0.15932E+04  0.14497E+04  0.13195E+04  0.10946E+04  0.76802E+03  0.54954E+03  0.41131E+03  0.31365E+03  0.30000E+03
 0.35700E+02  0.15933E+04  0.14500E+04  0.13199E+04  0.10952E+04  0.76874E+03  0.55035E+03  0.41188E+03  0.31380E+03  0.30000E+03
 0.35800E+02  0.15934E+04  0.14503E+04  0.13203E+04  0.10958E+04  0.76947E+03  0.55115E+03  0.41246E+03  0.31394E+03  0.30000E+03
 0.35900E+02  0.15935E+04  0.14505E+04  0.13207E+04  0.10964E+04  0.77017E+03  0.55196E+03  0.41303E+03  0.31408E+03  0.30000E+03
 0.36000E+02  0.15936E+04  0.14508E+04  0.13211E+04  0.10970E+04  0.77088E+03  0.55276E+03  0.41360E+03  0.31423E+03  0.30000E+03
 0.36100E+02  0.15937E+04  0.14510E+04  0.13215E+04  0.10977E+04  0.77159E+03  0.55355E+03  0.41418E+03  0.31438E+03  0.30000E+03
 0.36200E+02  0.15938E+04  0.14513E+04  0.13219E+04  0.10983E+04  0.77230E+03  0.55434E+03  0.41475E+03  0.31452E+03  0.30000E+03
 0.36300E+02  0.15939E+04  0.14516E+04  0.13223E+04  0.10989E+04  0.77301E+03  0.55513E+03  0.41532E+03  0.31467E+03  0.30000E+03
 0.36400E+02  0.15940E+04  0.14518E+04  0.13227E+04  0.10995E+04  0.77373E+03  0.55592E+03  0.41589E+03  0.31481E+03  0.30000E+03
 0.36500E+02  0.15941E+04  0.14521E+04  0.13231E+04  0.11001E+04  0.77443E+03  0.55671E+03  0.41646E+03  0.31496E+03  0.30000E+03
 0.36600E+02  0.15942E+04  0.14523E+04  0.13235E+04  0.11007E+04  0.77514E+03  0.55750E+03  0.41704E+03  0.31511E+03  0.30000E+03
 0.36700E+02  0.15942E+04  0.14526E+04  0.13239E+04  0.11013E+04  0.77584E+03  0.55829E+03  0.41761E+03  0.31526E+03  0.30000E+03
 0.36800E+02  0.15943E+04  0.14528E+04  0.13243E+04  0.11019E+04  0.77654E+03  0.55908E+03  0.41819E+03  0.31541E+03  0.30000E+03
 0.36900E+02  0.15944E+04  0.14531E+04  0.13247E+04  0.11025E+04  0.77723E+03  0.55987E+03  0.41876E+03  0.31556E+03  0.30000E+03
 0.37000E+02  0.15945E+04  0.14533E+04  0.13250E+04  0.11031E+04  0.77791E+03  0.56065E+03  0.41934E+03  0.31572E+03  0.30000E+03
 0.37100E+02  0.15946E+04  0.14536E+04  0.13254E+04  0.11037E+04  0.77859E+03  0.56144E+03  0.41991E+03  0.31587E+03  0.30000E+03
 0.37200E+02  0.15947E+04  0.14538E+04  0.13258E+04  0.11043E+04  0.77928E+03  0.56222E+03  0.42049E+03  0.31602E+03  0.30000E+03
 0.37300E+02  0.15948E+04  0.14541E+04  0.13262E+04  0.11049E+04  0.77996E+03  0.56301E+03  0.42106E+03  0.31618E+03  0.30000E+03
 0.37400E+02  0.15948E+04  0.14543E+04  0.13266E+04  0.11054E+04  0.78064E+03  0.56379E+03  0.42163E+03  0.31633E+03  0.30000E+03
 0.37500E+02  0.15949E+04  0.14546E+04  0.13270E+04  0.11060E+04  0.78132E+03  0.56457E+03  0.42220E+03  0.31649E+03  0.30000E+03
 0.37600E+02  0.15950E+04  0.14548E+04  0.13273E+04  0.11066E+04  0.78200E+03  0.56534E+03  0.42277E+03  0.31664E+03  0.30000E+03
 0.37700E+02  0.15951E+04  0.14551E+04  0.13277E+04  0.11072E+04  0.78268E+03  0.56611E+03  0.42334E+03  0.31680E+03  0.30000E+03
 0.37800E+02  0.15952E+04  0.14553E+04  0.13281E+04  0.11078E+04  0.78335E+03  0.56687E+03  0.42391E+03  0.31695E+03  0.30000E+03
 0.37900E+02  0.15953E+04  0.14556E+04  0.13285E+04  0.11083E+04  0.78403E+03  0.56764E+03  0.42449E+03  0.31711E+03  0.30000E+03
 0.38000E+02  0.15953E+04  0.14558E+04  0.13288E+04  0.11089E+04  0.78469E+03  0.56841E+03  0.42506E+03  0.31727E+03  0.30000E+03
 0.38100E+02  0.15954E+04  0.14560E+04  0.13292E+04  0.11095E+04  0.78535E+03  0.56918E+03  0.42563E+03  0.31743E+03  0.30000E+03
 0.38200E+02  0.15955E+04  0.14563E+04  0.13296E+04  0.11100E+04  0.78602E+03  0.56995E+03  0.42621E+03  0.31759E+03  0.30000E+03
 0.38300E+02  0.15956E+04  0.14565E+04  0.13300E+04  0.11106E+04  0.78668E+03  0.57071E+03  0.42678E+03  0.31775E+03  0.30000E+03
 0.38400E+02  0.15957E+04  0.14568E+04  0.13303E+04  0.11112E+04  0.78733E+03  0.57148E+03  0.42735E+03  0.31791E+03  0.30000E+03
 0.38500E+02  0.15958E+04  0.14570E+04  0.13307E+04  0.11117E+04  0.78798E+03  0.57224E+03  0.42791E+03  0.31808E+03  0.30000E+03
 0.38600E+02  0.15958E+04  0.14572E+04  0.13310E+04  0.11123E+04  0.78863E+03  0.57301E+03  0.42848E+03  0.31824E+03  0.30000E+03
 0.38700E+02  0.15959E+04  0.14575E+04  0.13314E+04  0.11128E+04  0.78928E+03  0.57376E+03  0.42904E+03  0.31840E+03  0.30000E+03
 0.38800E+02  0.15960E+04  0.14577E+04  0.13318E+04  0.11134E+04  0.78993E+03  0.57451E+03  0.42961E+03  0.31857E+03  0.30000E+03
 0.38900E+02  0.15961E+04  0.14580E+04  0.13321E+04  0.11139E+04  0.79058E+03  0.57526E+03  0.43018E+03  0.31873E+03  0.30000E+03
 0.39000E+02  0.15962E+04  0.14582E+04  0.13325E+04  0.11145E+04  0.79123E+03  0.57602E+03  0.43075E+03  0.31890E+03  0.30000E+03
 0.39100E+02  0.15962E+04  0.14584E+04  0.13328E+04  0.11150E+04  0.79188E+03  0.57677E+03  0.43132E+03  0.31906E+03  0.30000E+03
 0.39200E+02  0.15963E+04  0.14586E+04  0.13332E+04  0.11156E+04  0.79253E+03  0.57752E+03  0.43189E+03  0.31923E+03  0.30000E+03
 0.39300E+02  0.15964E+04  0.14589E+04  0.13336E+04  0.11161E+04  0.79318E+03  0.57827E+03  0.43246E+03  0.31940E+03  0.30000E+03
 0.39400E+02  0.15965E+04  0.14591E+04  0.13339E+04  0.11167E+04  0.79382E+03  0.57901E+03  0.43304E+03  0.31956E+03  0.30000E+03
 0.39500E+02  0.15966E+04  0.14593E+04  0.13343E+04  0.11172E+04  0.79446E+03  0.57976E+03  0.43361E+03  0.31973E+03  0.30000E+03
 0.39600E+02  0.15966E+04  0.14595E+04  0.13346E+04  0.11178E+04  0.79508E+03  0.58051E+03  0.43418E+03  0.31990E+03  0.30000E+03
 0.39700E+02  0.15967E+04  0.14598E+04  0.13350E+04  0.11183E+04  0.79570E+03  0.58126E+03  0.43476E+03  0.32007E+03  0.30000E+03
 0.39800E+02  0.15968E+04  0.14600E+04  0.13353E+04  0.11188E+04  0.79632E+03  0.58200E+03  0.43533E+03  0.32024E+03  0.30000E+03
 0.39900E+02  0.15969E+04  0.14602E+04  0.13357E+04  0.11194E+04  0.79695E+03  0.58274E+03  0.43591E+03  0.32041E+03  0.30000E+03
 0.40000E+02  0.15970E+04  0.14605E+04  0.13360E+04  0.11199E+04  0.79757E+03  0.58348E+03  0.43646E+03  0.32058E+03  0.30000E+03
 0.40100E+02  0.15970E+04  0.14607E+04  0.13364E+04  0.11205E+04  0.79820E+03  0.58422E+03  0.43702E+03  0.32076E+03  0.30000E+03
 0.40200E+02  0.15971E+04  0.14609E+04  0.13367E+04  0.11210E+04  0.79882E+03  0.58496E+03  0.43758E+03  0.32093E+03  0.30000E+03
 0.40300E+02  0.15972E+04  0.14611E+04  0.13371E+04  0.11215E+04  0.79945E+03  0.58569E+03  0.43814E+03  0.32110E+03  0.30000E+03
 0.40400E+02  0.15973E+04  0.14613E+04  0.13374E+04  0.11220E+04  0.80007E+03  0.58642E+03  0.43871E+03  0.32128E+03  0.30000E+03
 0.40500E+02  0.15973E+04  0.14616E+04  0.13378E+04  0.11226E+04  0.80069E+03  0.58715E+03  0.43928E+03  0.32145E+03  0.30000E+03
 0.40600E+02  0.15974E+04  0.14618E+04  0.13381E+04  0.11231E+04  0.80131E+03  0.58788E+03  0.43985E+03  0.32163E+03  0.30000E+03
 0.40700E+02  0.15975E+04  0.14620E+04  0.13384E+04  0.11236E+04  0.80192E+03  0.58861E+03  0.44041E+03  0.32181E+03  0.30000E+03
 0.40800E+02  0.15976E+04  0.14622E+04  0.13388E+04  0.11241E+04  0.80252E+03  0.58934E+03  0.44098E+03  0.32198E+03  0.30000E+03
 0.40900E+02  0.15976E+04  0.14625E+04  0.13391E+04  0.11246E+04  0.80312E+03  0.59007E+03  0.44156E+03  0.32216E+03  0.30000E+03
 0.41000E+02  0.15977E+04  0.14627E+04  0.13395E+04  0.11252E+04  0.80373E+03  0.59079E+03  0.44213E+03  0.32234E+03  0.30000E+03
 0.41100E+02  0.15978E+04  0.14629E+04  0.13398E+04  0.11257E+04  0.80434E+03  0.59151E+03  0.44270E+03  0.32252E+03  0.30000E+03
 0.41200E+02  0.15979E+04  0.14631E+04  0.13401E+04  0.11262E+04  0.80493E+03  0.59224E+03  0.44324E+03  0.32269E+03  0.30000E+03
 0.41300E+02  0.15979E+04  0.14633E+04  0.13404E+04  0.11267E+04  0.80553E+03  0.59296E+03  0.44380E+03  0.32288E+03  0.30000E+03
 0.41400E+02  0.15980E+04  0.14635E+04  0.13408E+04  0.11272E+04  0.80613E+03  0.59368E+03  0.44435E+03  0.32306E+03  0.30000E+03
 0.41500E+02  0.15981E+04  0.14637E+04  0.13411E+04  0.11277E+04  0.80673E+03  0.59440E+03  0.44491E+03  0.32324E+03  0.30000E+03
 0.41600E+02  0.15982E+04  0.14640E+04  0.13414E+04  0.11282E+04  0.80733E+03  0.59511E+03  0.44547E+03  0.32342E+03  0.30000E+03
 0.41700E+02  0.15982E+04  0.14642E+04  0.13418E+04  0.11287E+04  0.80793E+03  0.59582E+03  0.44604E+03  0.32360E+03  0.30000E+03
 0.41800E+02  0.15983E+04  0.14644E+04  0.13421E+04  0.11292E+04  0.80853E+03  0.59653E+03  0.44660E+03  0.32378E+03  0.30000E+03
 0.41900E+02  0.15984E+04  0.14646E+04  0.13424E+04  0.11297E+04  0.80913E+03  0.59724E+03  0.44717E+03  0.32397E+03  0.30000E+03
 0.42000E+02  0.15984E+04  0.14648E+04  0.13427E+04  0.11302E+04  0.80972E+03  0.59795E+03  0.44773E+03  0.32415E+03  0.30000E+03
 0.42100E+02  0.15985E+04  0.14650E+04  0.13431E+04  0.11307E+04  0.81031E+03  0.59866E+03  0.44830E+03  0.32433E+03  0.30000E+03
 0.42200E+02  0.15986E+04  0.14652E+04  0.13434E+04  0.11312E+04  0.81090E+03  0.59936E+03  0.44886E+03  0.32452E+03  0.30000E+03
 0.42300E+02  0.15987E+04  0.14654E+04  0.13437E+04  0.11317E+04  0.81149E+03  0.60007E+03  0.44943E+03  0.32470E+03  0.30000E+03
 0.42400E+02  0.15987E+04  0.14656E+04  0.13440E+04  0.11322E+04  0.81206E+03  0.60077E+03  0.45000E+03  0.32489E+03  0.30000E+03
 0.42500E+02  0.15988E+04  0.14658E+04  0.13443E+04  0.11327E+04  0.81263E+03  0.60148E+03  0.45056E+03  0.32508E+03  0.30000E+03
 0.42600E+02  0.15989E+04  0.14660E+04  0.13447E+04  0.11332E+04  0.81321E+03  0.60218E+03  0.45113E+03  0.32526E+03  0.30000E+03
 0.42700E+02  0.15989E+04  0.14662E+04  0.13450E+04  0.11337E+04  0.81379E+03  0.60288E+03  0.45170E+03  0.32545E+03  0.30000E+03
 0.42800E+02  0.15990E+04  0.14664E+04  0.13453E+04  0.11341E+04  0.81436E+03  0.60357E+03  0.45225E+03  0.32564E+03  0.30000E+03
 0.42900E+02  0.15991E+04  0.14666E+04  0.13456E+04  0.11346E+04  0.81494E+03  0.60427E+03  0.45280E+03  0.32583E+03  0.30000E+03
 0.43000E+02  0.15991E+04  0.14668E+04  0.13459E+04  0.11351E+04  0.81552E+03  0.60496E+03  0.45336E+03  0.32602E+03  0.30000E+03
 0.43100E+02  0.15992E+04  0.14670E+04  0.13462E+04  0.11356E+04  0.81609E+03  0.60565E+03  0.45391E+03  0.32621E+03  0.30000E+03
 0.43200E+02  0.15993E+04  0.14672E+04  0.13466E+04  0.11361E+04  0.81667E+03  0.60634E+03  0.45447E+03  0.32640E+03  0.30000E+03
 0.43300E+02  0.15993E+04  0.14675E+04  0.13469E+04  0.11366E+04  0.81725E+03  0.60703E+03  0.45503E+03  0.32659E+03  0.30000E+03
 0.43400E+02  0.15994E+04  0.14677E+04  0.13472E+04  0.11370E+04  0.81782E+03  0.60772E+03  0.45559E+03  0.32678E+03  0.30000E+03
 0.43500E+02  0.15995E+04  0.14678E+04  0.13475E+04  0.11375E+04  0.81839E+03  0.60840E+03  0.45615E+03  0.32698E+03  0.30000E+03
 0.43600E+02  0.15996E+04  0.14680E+04  0.13478E+04  0.11380E+04  0.81896E+03  0.60909E+03  0.45671E+03  0.32717E+03  0.30000E+03
 0.43700E+02  0.15996E+04  0.14682E+04  0.13481E+04  0.11384E+04  0.81952E+03  0.60977E+03  0.45727E+03  0.32736E+03  0.30000E+03
 0.43800E+02  0.15997E+04  0.14684E+04  0.13484E+04  0.11389E+04  0.82007E+03  0.61045E+03  0.45784E+03  0.32756E+03  0.30000E+03
 0.43900E+02  0.15998E+04  0.14686E+04  0.13487E+04  0.11394E+04  0.82062E+03  0.61113E+03  0.45840E+03  0.32775E+03  0.30000E+03
 0.44000E+02  0.15998E+04  0.14688E+04  0.13490E+04  0.11398E+04  0.82118E+03  0.61181E+03  0.45896E+03  0.32795E+03  0.30000E+03
 0.44100E+02  0.15999E+04  0.14690E+04  0.13493E+04  0.11403E+04  0.82174E+03  0.61249E+03  0.45951E+03  0.32814E+03  0.30000E+03
 0.44200E+02  0.16000E+04  0.14692E+04  0.13496E+04  0.11408E+04  0.82229E+03  0.61317E+03  0.46006E+03  0.32834E+03  0.30000E+03
 0.44300E+02  0.16000E+04  0.14694E+04  0.13499E+04  0.11412E+04  0.82284E+03  0.61385E+03  0.46061E+03  0.32853E+03  0.30000E+03
 0.44400E+02  0.16001E+04  0.14696E+04  0.13502E+04  0.11417E+04  0.82340E+03  0.61451E+03  0.46116E+03  0.32873E+03  0.30000E+03
 0.44500E+02  0.16002E+04  0.14698E+04  0.13505E+04  0.11422E+04  0.82395E+03  0.61518E+03  0.46172E+03  0.32893E+03  0.30000E+03
 0.44600E+02  0.16002E+04  0.14700E+04  0.13508E+04  0.11426E+04  0.82451E+03  0.61585E+03  0.46227E+03  0.32913E+03  0.30000E+03
 0.44700E+02  0.16003E+04  0.14702E+04  0.13511E+04  0.11431E+04  0.82506E+03  0.61652E+03  0.46282E+03  0.32932E+03  0.30000E+03
 0.44800E+02  0.16003E+04  0.14704E+04  0.13514E+04  0.11435E+04  0.82562E+03  0.61718E+03  0.46338E+03  0.32952E+03  0.30000E+03
 0.44900E+02  0.16004E+04  0.14706E+04  0.13517E+04  0.11440E+04  0.82617E+03  0.61784E+03  0.46393E+03  0.32972E+03  0.30000E+03
 0.45000E+02  0.16005E+04  0.14708E+04  0.13520E+04  0.11445E+04  0.82673E+03  0.61851E+03  0.46449E+03  0.32992E+03  0.30001E+03
 0.45100E+02  0.16005E+04  0.14709E+04  0.13523E+04  0.11449E+04  0.82727E+03  0.61917E+03  0.46504E+03  0.33012E+03  0.30001E+03
 0.45200E+02  0.16006E+04  0.14711E+04  0.13526E+04  0.11454E+04  0.82781E+03  0.61983E+03  0.46560E+03  0.33033E+03  0.30001E+03
 0.45300E+02  0.16007E+04  0.14713E+04  0.13529E+04  0.11458E+04  0.82835E+03  0.62049E+03  0.46615E+03  0.33053E+03  0.30001E+03
 0.45400E+02  0.16007E+04  0.14715E+04  0.13532E+04  0.11463E+04  0.82888E+03  0.62114E+03  0.46671E+03  0.33073E+03  0.30001E+03
 0.45500E+02  0.16008E+04  0.14717E+04  0.13535E+04  0.11467E+04  0.82942E+03  0.62179E+03  0.46727E+03  0.33093E+03  0.30001E+03
 0.45600E+02  0.16009E+04  0.14719E+04  0.13538E+04  0.11472E+04  0.82995E+03  0.62245E+03  0.46782E+03  0.33114E+03  0.30001E+03
 0.45700E+02  0.16009E+04  0.14721E+04  0.13540E+04  0.11476E+04  0.83048E+03  0.62309E+03  0.46838E+03  0.33134E+03  0.30001E+03
 0.45800E+02  0.16010E+04  0.14722E+04  0.13543E+04  0.11480E+04  0.83101E+03  0.62374E+03  0.46894E+03  0.33154E+03  0.30001E+03
 0.45900E+02  0.16010E+04  0.14724E+04  0.13546E+04  0.11485E+04  0.83155E+03  0.62439E+03  0.46949E+03  0.33175E+03  0.30001E+03
 0.46000E+02  0.16011E+04  0.14726E+04  0.13549E+04  0.11489E+04  0.83208E+03  0.62503E+03  0.47004E+03  0.33195E+03  0.30001E+03
 0.46100E+02  0.16012E+04  0.14728E+04  0.13552E+04  0.11493E+04  0.83262E+03  0.62568E+03  0.47059E+03  0.33216E+03  0.30001E+03
 0.46200E+02  0.16012E+04  0.14730E+04  0.13555E+04  0.11498E+04  0.83315E+03  0.62632E+03  0.47114E+03  0.33237E+03  0.30001E+03
 0.46300E+02  0.16013E+04  0.14732E+04  0.13558E+04  0.11502E+04  0.83369E+03  0.62697E+03  0.47169E+03  0.33257E+03  0.30001E+03
 0.46400E+02  0.16014E+04  0.14733E+04  0.13560E+04  0.11507E+04  0.83422E+03  0.62761E+03  0.47224E+03  0.33278E+03  0.30001E+03
 0.46500E+02  0.16014E+04  0.14735E+04  0.13563E+04  0.11511E+04  0.83475E+03  0.62825E+03  0.47279E+03  0.33299E+03  0.30001E+03
 0.46600E+02  0.16015E+04  0.14737E+04  0.13566E+04  0.11515E+04  0.83528E+03  0.62888E+03  0.47333E+03  0.33319E+03  0.30001E+03
 0.46700E+02  0.16015E+04  0.14739E+04  0.13569E+04  0.11520E+04  0.83580E+03  0.62952E+03  0.47388E+03  0.33340E+03  0.30001E+03
 0.46800E+02  0.16016E+04  0.14741E+04  0.13572E+04  0.11524E+04  0.83632E+03  0.63016E+03  0.47443E+03  0.33361E+03  0.30001E+03
 0.46900E+02  0.16017E+04  0.14742E+04  0.13575E+04  0.11528E+04  0.83684E+03  0.63079E+03  0.47498E+03  0.33382E+03  0.30001E+03
 0.47000E+02  0.16017E+04  0.14744E+04  0.13577E+04  0.11532E+04  0.83735E+03  0.63142E+03  0.47553E+03  0.33403E+03  0.30001E+03
 0.47100E+02  0.16018E+04  0.14746E+04  0.13580E+04  0.11537E+04  0.83787E+03  0.63205E+03  0.47608E+03  0.33424E+03  0.30001E+03
 0.47200E+02  0.16018E+04  0.14748E+04  0.13583E+04  0.11541E+04  0.83838E+03  0.63268E+03  0.47663E+03  0.33445E+03  0.30001E+03
 0.47300E+02  0.16019E+04  0.14750E+04  0.13585E+04  0.11545E+04  0.83890E+03  0.63331E+03  0.47718E+03  0.33466E+03  0.30001E+03
 0.47400E+02  0.16020E+04  0.14751E+04  0.13588E+04  0.11549E+04  0.83941E+03  0.63393E+03  0.47772E+03  0.33488E+03  0.30001E+03
 0.47500E+02  0.16020E+04  0.14753E+04  0.13591E+04  0.11553E+04  0.83993E+03  0.63455E+03  0.47827E+03  0.33509E+03  0.30001E+03
 0.47600E+02  0.16021E+04  0.14755E+04  0.13594E+04  0.11558E+04  0.84044E+03  0.63517E+03  0.47881E+03  0.33530E+03  0.30001E+03
 0.47700E+02  0.16021E+04  0.14757E+04  0.13596E+04  0.11562E+04  0.84096E+03  0.63579E+03  0.47935E+03  0.33551E+03  0.30001E+03
 0.47800E+02  0.16022E+04  0.14758E+04  0.13599E+04  0.11566E+04  0.84147E+03  0.63641E+03  0.47990E+03  0.33573E+03  0.30001E+03
 0.47900E+02  0.16023E+04  0.14760E+04  0.13602E+04  0.11570E+04  0.84199E+03  0.63702E+03  0.48044E+03  0.33594E+03  0.30001E+03
 0.48000E+02  0.16023E+04  0.14762E+04  0.13605E+04  0.11575E+04  0.84250E+03  0.63764E+03  0.48098E+03  0.33615E+03  0.30001E+03
 0.48100E+02  0.16024E+04  0.14763E+04  0.13607E+04  0.11579E+04  0.84302E+03  0.63825E+03  0.48152E+03  0.33637E+03  0.30001E+03
 0.48200E+02  0.16024E+04  0.14765E+04  0.13610E+04  0.11583E+04  0.84353E+03  0.63886E+03  0.48206E+03  0.33658E+03  0.30001E+03
 0.48300E+02  0.16025E+04  0.14767E+04  0.13613E+04  0.11587E+04  0.84404E+03  0.63947E+03  0.48261E+03  0.33680E+03  0.30001E+03
 0.48400E+02  0.16025E+04  0.14768E+04  0.13615E+04  0.11591E+04  0.84454E+03  0.64008E+03  0.48315E+03  0.33701E+03  0.30001E+03
 0.48500E+02  0.16026E+04  0.14770E+04  0.13618E+04  0.11595E+04  0.84504E+03  0.64069E+03  0.48369E+03  0.33723E+03  0.30001E+03
 0.48600E+02  0.16027E+04  0.14772E+04  0.13621E+04  0.11599E+04  0.84554E+03  0.64130E+03  0.48423E+03  0.33745E+03  0.30001E+03
 0.48700E+02  0.16027E+04  0.14774E+04  0.13623E+04  0.11603E+04  0.84604E+03  0.64189E+03  0.48477E+03  0.33767E+03  0.30001E+03
 0.48800E+02  0.16028E+04  0.14775E+04  0.13626E+04  0.11607E+04  0.84654E+03  0.64249E+03  0.48531E+03  0.33788E+03  0.30001E+03
 0.48900E+02  0.16028E+04  0.14777E+04  0.13628E+04  0.11611E+04  0.84703E+03  0.64309E+03  0.48586E+03  0.33810E+03  0.30001E+03
 0.49000E+02  0.16029E+04  0.14779E+04  0.13631E+04  0.11615E+04  0.84753E+03  0.64369E+03  0.48640E+03  0.33832E+03  0.30001E+03
 0.49100E+02  0.16030E+04  0.14780E+04  0.13634E+04  0.11619E+04  0.84802E+03  0.64429E+03  0.48694E+03  0.33854E+03  0.30001E+03
 0.49200E+02  0.16030E+04  0.14782E+04  0.13636E+04  0.11623E+04  0.84852E+03  0.64488E+03  0.48748E+03  0.33876E+03  0.30001E+03
 0.49300E+02  0.16031E+04  0.14784E+04  0.13639E+04  0.11627E+04  0.84901E+03  0.64548E+03  0.48802E+03  0.33898E+03  0.30002E+03
 0.49400E+02  0.16031E+04  0.14785E+04  0.13642E+04  0.11631E+04  0.84951E+03  0.64607E+03  0.48856E+03  0.33920E+03  0.30002E+03
 0.49500E+02  0.16032E+04  0.14787E+04  0.13644E+04  0.11635E+04  0.85000E+03  0.64667E+03  0.48910E+03  0.33942E+03  0.30002E+03
 0.49600E+02  0.16032E+04  0.14789E+04  0.13647E+04  0.11639E+04  0.85050E+03  0.64726E+03  0.48963E+03  0.33964E+03  0.30002E+03
 0.49700E+02  0.16033E+04  0.14790E+04  0.13649E+04  0.11643E+04  0.85100E+03  0.64785E+03  0.49017E+03  0.33986E+03  0.30002E+03
 0.49800E+02  0.16033E+04  0.14792E+04  0.13652E+04  0.11647E+04  0.85150E+03  0.64843E+03  0.49071E+03  0.34008E+03  0.30002E+03
 0.49900E+02  0.16034E+04  0.14793E+04  0.13654E+04  0.11651E+04  0.85199E+03  0.64902E+03  0.49124E+03  0.34031E+03  0.30002E+03
 0.50000E+02  0.16035E+04  0.14795E+04  0.13657E+04  0.11655E+04  0.85248E+03  0.64961E+03  0.49177E+03  0.34053E+03  0.30002E+03
 0.50100E+02  0.16035E+04  0.14797E+04  0.13659E+04  0.11659E+04  0.85297E+03  0.65019E+03  0.49231E+03  0.34075E+03  0.30002E+03
 0.50200E+02  0.16036E+04  0.14798E+04  0.13662E+04  0.11663E+04  0.85345E+03  0.65078E+03  0.49284E+03  0.34097E+03  0.30002E+03
 0.50300E+02  0.16036E+04  0.14800E+04  0.13665E+04  0.11667E+04  0.85393E+03  0.65136E+03  0.49338E+03  0.34120E+03  0.30002E+03
 0.50400E+02  0.16037E+04  0.14802E+04  0.13667E+04  0.11670E+04  0.85441E+03  0.65194E+03  0.49391E+03  0.34142E+03  0.30002E+03
 0.50500E+02  0.16037E+04  0.14803E+04  0.13669E+04  0.11674E+04  0.85489E+03  0.65252E+03  0.49444E+03  0.34165E+03  0.30002E+03
 0.50600E+02  0.16038E+04  0.14805E+04  0.13672E+04  0.11678E+04  0.85537E+03  0.65310E+03  0.49498E+03  0.34187E+03  0.30002E+03
 0.50700E+02  0.16038E+04  0.14806E+04  0.13674E+04  0.11682E+04  0.85585E+03  0.65367E+03  0.49551E+03  0.34210E+03  0.30002E+03
 0.50800E+02  0.16039E+04  0.14808E+04  0.13677E+04  0.11686E+04  0.85632E+03  0.65424E+03  0.49604E+03  0.34232E+03  0.30002E+03
 0.50900E+02  0.16039E+04  0.14810E+04  0.13679E+04  0.11690E+04  0.85680E+03  0.65481E+03  0.49657E+03  0.34255E+03  0.30002E+03
 0.51000E+02  0.16040E+04  0.14811E+04  0.13682E+04  0.11693E+04  0.85728E+03  0.65538E+03  0.49710E+03  0.34277E+03  0.30002E+03
 0.51100E+02  0.16040E+04  0.14813E+04  0.13684E+04  0.11697E+04  0.85776E+03  0.65594E+03  0.49763E+03  0.34300E+03  0.30002E+03
 0.51200E+02  0.16041E+04  0.14814E+04  0.13687E+04  0.11701E+04  0.85824E+03  0.65651E+03  0.49816E+03  0.34323E+03  0.30002E+03
 0.51300E+02  0.16042E+04  0.14816E+04  0.13689E+04  0.11705E+04  0.85872E+03  0.65708E+03  0.49869E+03  0.34345E+03  0.30002E+03
 0.51400E+02  0.16042E+04  0.14817E+04  0.13692E+04  0.11709E+04  0.85920E+03  0.65764E+03  0.49921E+03  0.34368E+03  0.30002E+03
