   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.56700E+02     0.56314E-02       0.00000E+00     0.14181E-01   0.22148E-02  0.00000E+00
 0.56800E+02     0.56269E-02       0.00000E+00     0.14199E-01   0.22191E-02  0.00000E+00
 0.56900E+02     0.56225E-02       0.00000E+00     0.14218E-01   0.22234E-02  0.00000E+00
 0.57000E+02     0.56186E-02       0.00000E+00     0.14235E-01   0.22277E-02  0.00000E+00
 0.57100E+02     0.56146E-02       0.00000E+00     0.14253E-01   0.22320E-02  0.00000E+00
 0.57200E+02     0.56106E-02       0.00000E+00     0.14271E-01   0.22363E-02  0.00000E+00
 0.57300E+02     0.56066E-02       0.00000E+00     0.14288E-01   0.22404E-02  0.00000E+00
 0.57400E+02     0.56024E-02       0.00000E+00     0.14305E-01   0.22446E-02  0.00000E+00
 0.57500E+02     0.55983E-02       0.00000E+00     0.14321E-01   0.22487E-02  0.00000E+00
 0.57600E+02     0.55940E-02       0.00000E+00     0.14338E-01   0.22529E-02  0.00000E+00
 0.57700E+02     0.55897E-02       0.00000E+00     0.14354E-01   0.22570E-02  0.00000E+00
 0.57800E+02     0.55853E-02       0.00000E+00     0.14370E-01   0.22612E-02  0.00000E+00
 0.57900E+02     0.55809E-02       0.00000E+00     0.14386E-01   0.22654E-02  0.00000E+00
 0.58000E+02     0.55768E-02       0.00000E+00     0.14401E-01   0.22696E-02  0.00000E+00
 0.58100E+02     0.55727E-02       0.00000E+00     0.14416E-01   0.22738E-02  0.00000E+00
 0.58200E+02     0.55684E-02       0.00000E+00     0.14431E-01   0.22779E-02  0.00000E+00
 0.58300E+02     0.55640E-02       0.00000E+00     0.14446E-01   0.22822E-02  0.00000E+00
 0.58400E+02     0.55596E-02       0.00000E+00     0.14461E-01   0.22864E-02  0.00000E+00
 0.58500E+02     0.55551E-02       0.00000E+00     0.14475E-01   0.22906E-02  0.00000E+00
 0.58600E+02     0.55506E-02       0.00000E+00     0.14490E-01   0.22948E-02  0.00000E+00
 0.58700E+02     0.55470E-02       0.00000E+00     0.14504E-01   0.22990E-02  0.00000E+00
 0.58800E+02     0.55433E-02       0.00000E+00     0.14518E-01   0.23033E-02  0.00000E+00
 0.58900E+02     0.55395E-02       0.00000E+00     0.14531E-01   0.23075E-02  0.00000E+00
 0.59000E+02     0.55355E-02       0.00000E+00     0.14545E-01   0.23118E-02  0.00000E+00
 0.59100E+02     0.55316E-02       0.00000E+00     0.14558E-01   0.23160E-02  0.00000E+00
 0.59200E+02     0.55276E-02       0.00000E+00     0.14571E-01   0.23202E-02  0.00000E+00
 0.59300E+02     0.55236E-02       0.00000E+00     0.14585E-01   0.23243E-02  0.00000E+00
 0.59400E+02     0.55197E-02       0.00000E+00     0.14597E-01   0.23284E-02  0.00000E+00
 0.59500E+02     0.55158E-02       0.00000E+00     0.14610E-01   0.23325E-02  0.00000E+00
 0.59600E+02     0.55119E-02       0.00000E+00     0.14623E-01   0.23366E-02  0.00000E+00
 0.59700E+02     0.55081E-02       0.00000E+00     0.14635E-01   0.23407E-02  0.00000E+00
 0.59800E+02     0.55041E-02       0.00000E+00     0.14647E-01   0.23448E-02  0.00000E+00
 0.59900E+02     0.55001E-02       0.00000E+00     0.14659E-01   0.23489E-02  0.00000E+00
 0.60000E+02     0.54960E-02       0.00000E+00     0.14671E-01   0.23531E-02  0.00000E+00
 0.60100E+02     0.54281E-02       0.00000E+00     0.14683E-01   0.23572E-02  0.00000E+00
 0.60200E+02     0.54522E-02       0.00000E+00     0.14695E-01   0.23613E-02  0.00000E+00
 0.60300E+02     0.54397E-02       0.00000E+00     0.14710E-01   0.23654E-02  0.00000E+00
 0.60400E+02     0.54322E-02       0.00000E+00     0.14728E-01   0.23694E-02  0.00000E+00
 0.60500E+02     0.54248E-02       0.00000E+00     0.14746E-01   0.23732E-02  0.00000E+00
 0.60600E+02     0.54174E-02       0.00000E+00     0.14763E-01   0.23770E-02  0.00000E+00
 0.60700E+02     0.54103E-02       0.00000E+00     0.14781E-01   0.23806E-02  0.00000E+00
 0.60800E+02     0.53802E-02       0.00000E+00     0.14797E-01   0.23841E-02  0.00000E+00
 0.60900E+02     0.53760E-02       0.00000E+00     0.14814E-01   0.23875E-02  0.00000E+00
 0.61000E+02     0.53722E-02       0.00000E+00     0.14831E-01   0.23906E-02  0.00000E+00
 0.61100E+02     0.53659E-02       0.00000E+00     0.14847E-01   0.23937E-02  0.00000E+00
 0.61200E+02     0.53599E-02       0.00000E+00     0.14863E-01   0.23965E-02  0.00000E+00
 0.61300E+02     0.53526E-02       0.00000E+00     0.14879E-01   0.23993E-02  0.00000E+00
 0.61400E+02     0.53446E-02       0.00000E+00     0.14894E-01   0.24019E-02  0.00000E+00
 0.61500E+02     0.53359E-02       0.00000E+00     0.14910E-01   0.24044E-02  0.00000E+00
 0.61600E+02     0.53265E-02       0.00000E+00     0.14925E-01   0.24067E-02  0.00000E+00
 0.61700E+02     0.53161E-02       0.00000E+00     0.14940E-01   0.24089E-02  0.00000E+00
 0.61800E+02     0.53053E-02       0.00000E+00     0.14955E-01   0.24110E-02  0.00000E+00
 0.61900E+02     0.52942E-02       0.00000E+00     0.14969E-01   0.24130E-02  0.00000E+00
 0.62000E+02     0.52818E-02       0.00000E+00     0.14983E-01   0.24149E-02  0.00000E+00
 0.62100E+02     0.52687E-02       0.00000E+00     0.14998E-01   0.24167E-02  0.00000E+00
 0.62200E+02     0.52549E-02       0.00000E+00     0.15012E-01   0.24184E-02  0.00000E+00
 0.62300E+02     0.52405E-02       0.00000E+00     0.15026E-01   0.24201E-02  0.00000E+00
 0.62400E+02     0.52254E-02       0.00000E+00     0.15039E-01   0.24217E-02  0.00000E+00
 0.62500E+02     0.52094E-02       0.00000E+00     0.15053E-01   0.24233E-02  0.00000E+00
 0.62600E+02     0.51931E-02       0.00000E+00     0.15066E-01   0.24247E-02  0.00000E+00
 0.62700E+02     0.51762E-02       0.00000E+00     0.15079E-01   0.24262E-02  0.00000E+00
 0.62800E+02     0.51588E-02       0.00000E+00     0.15092E-01   0.24275E-02  0.00000E+00
 0.62900E+02     0.51405E-02       0.00000E+00     0.15105E-01   0.24289E-02  0.00000E+00
 0.63000E+02     0.51221E-02       0.00000E+00     0.15118E-01   0.24301E-02  0.00000E+00
 0.63100E+02     0.51032E-02       0.00000E+00     0.15130E-01   0.24313E-02  0.00000E+00
 0.63200E+02     0.50838E-02       0.00000E+00     0.15143E-01   0.24325E-02  0.00000E+00
 0.63300E+02     0.50639E-02       0.00000E+00     0.15155E-01   0.24337E-02  0.00000E+00
 0.63400E+02     0.50435E-02       0.00000E+00     0.15167E-01   0.24347E-02  0.00000E+00
 0.63500E+02     0.50225E-02       0.00000E+00     0.15179E-01   0.24358E-02  0.00000E+00
 0.63600E+02     0.50014E-02       0.00000E+00     0.15191E-01   0.24368E-02  0.00000E+00
 0.63700E+02     0.49800E-02       0.00000E+00     0.15203E-01   0.24378E-02  0.00000E+00
 0.63800E+02     0.49583E-02       0.00000E+00     0.15214E-01   0.24388E-02  0.00000E+00
 0.63900E+02     0.49362E-02       0.00000E+00     0.15226E-01   0.24397E-02  0.00000E+00
 0.64000E+02     0.49138E-02       0.00000E+00     0.15237E-01   0.24406E-02  0.00000E+00
 0.64100E+02     0.49670E-02       0.00000E+00     0.15253E-01   0.24415E-02  0.00000E+00
 0.64200E+02     0.49470E-02       0.00000E+00     0.15271E-01   0.24423E-02  0.00000E+00
 0.64300E+02     0.49221E-02       0.00000E+00     0.15288E-01   0.24431E-02  0.00000E+00
 0.64400E+02     0.48970E-02       0.00000E+00     0.15305E-01   0.24439E-02  0.00000E+00
 0.64500E+02     0.48718E-02       0.00000E+00     0.15322E-01   0.24447E-02  0.00000E+00
 0.64600E+02     0.48465E-02       0.00000E+00     0.15338E-01   0.24454E-02  0.00000E+00
 0.64700E+02     0.48211E-02       0.00000E+00     0.15355E-01   0.24461E-02  0.00000E+00
 0.64800E+02     0.47955E-02       0.00000E+00     0.15371E-01   0.24468E-02  0.00000E+00
 0.64900E+02     0.47698E-02       0.00000E+00     0.15386E-01   0.24475E-02  0.00000E+00
 0.65000E+02     0.46790E-02       0.00000E+00     0.15402E-01   0.24481E-02  0.00000E+00
 0.65100E+02     0.47262E-02       0.00000E+00     0.15418E-01   0.24488E-02  0.00000E+00
 0.65200E+02     0.46993E-02       0.00000E+00     0.15433E-01   0.24494E-02  0.00000E+00
 0.65300E+02     0.46730E-02       0.00000E+00     0.15448E-01   0.24500E-02  0.00000E+00
 0.65400E+02     0.46469E-02       0.00000E+00     0.15463E-01   0.24506E-02  0.00000E+00
 0.65500E+02     0.46208E-02       0.00000E+00     0.15478E-01   0.24511E-02  0.00000E+00
 0.65600E+02     0.45947E-02       0.00000E+00     0.15492E-01   0.24517E-02  0.00000E+00
 0.65700E+02     0.45686E-02       0.00000E+00     0.15506E-01   0.24522E-02  0.00000E+00
 0.65800E+02     0.45427E-02       0.00000E+00     0.15521E-01   0.24527E-02  0.00000E+00
 0.65900E+02     0.45187E-02       0.00000E+00     0.15535E-01   0.24533E-02  0.00000E+00
 0.66000E+02     0.44979E-02       0.00000E+00     0.15548E-01   0.24537E-02  0.00000E+00
 0.66100E+02     0.44719E-02       0.00000E+00     0.15562E-01   0.24542E-02  0.00000E+00
 0.66200E+02     0.44457E-02       0.00000E+00     0.15576E-01   0.24547E-02  0.00000E+00
 0.66300E+02     0.44198E-02       0.00000E+00     0.15589E-01   0.24552E-02  0.00000E+00
 0.66400E+02     0.43940E-02       0.00000E+00     0.15602E-01   0.24556E-02  0.00000E+00
 0.66500E+02     0.43682E-02       0.00000E+00     0.15615E-01   0.24560E-02  0.00000E+00
 0.66600E+02     0.43426E-02       0.00000E+00     0.15628E-01   0.24565E-02  0.00000E+00
 0.66700E+02     0.43171E-02       0.00000E+00     0.15641E-01   0.24569E-02  0.00000E+00
 0.66800E+02     0.42919E-02       0.00000E+00     0.15653E-01   0.24573E-02  0.00000E+00
 0.66900E+02     0.42668E-02       0.00000E+00     0.15666E-01   0.24577E-02  0.00000E+00
 0.67000E+02     0.42420E-02       0.00000E+00     0.15678E-01   0.24581E-02  0.00000E+00
 0.67100E+02     0.42211E-02       0.00000E+00     0.15690E-01   0.24584E-02  0.00000E+00
 0.67200E+02     0.41987E-02       0.00000E+00     0.15702E-01   0.24588E-02  0.00000E+00
 0.67300E+02     0.41742E-02       0.00000E+00     0.15714E-01   0.24592E-02  0.00000E+00
 0.67400E+02     0.41498E-02       0.00000E+00     0.15726E-01   0.24595E-02  0.00000E+00
 0.67500E+02     0.41256E-02       0.00000E+00     0.15737E-01   0.24599E-02  0.00000E+00
 0.67600E+02     0.41015E-02       0.00000E+00     0.15749E-01   0.24602E-02  0.00000E+00
 0.67700E+02     0.40777E-02       0.00000E+00     0.15760E-01   0.24605E-02  0.00000E+00
 0.67800E+02     0.40539E-02       0.00000E+00     0.15771E-01   0.24609E-02  0.00000E+00
 0.67900E+02     0.40305E-02       0.00000E+00     0.15783E-01   0.24612E-02  0.00000E+00
 0.68000E+02     0.40072E-02       0.00000E+00     0.15794E-01   0.24615E-02  0.00000E+00
 0.68100E+02     0.39841E-02       0.00000E+00     0.15808E-01   0.24618E-02  0.00000E+00
 0.68200E+02     0.39612E-02       0.00000E+00     0.15825E-01   0.24621E-02  0.00000E+00
 0.68300E+02     0.39384E-02       0.00000E+00     0.15842E-01   0.24624E-02  0.00000E+00
 0.68400E+02     0.39158E-02       0.00000E+00     0.15859E-01   0.24626E-02  0.00000E+00
 0.68500E+02     0.38965E-02       0.00000E+00     0.15875E-01   0.24629E-02  0.00000E+00
 0.68600E+02     0.38753E-02       0.00000E+00     0.15891E-01   0.24632E-02  0.00000E+00
 0.68700E+02     0.38531E-02       0.00000E+00     0.15907E-01   0.24635E-02  0.00000E+00
 0.68800E+02     0.38311E-02       0.00000E+00     0.15923E-01   0.24637E-02  0.00000E+00
 0.68900E+02     0.38094E-02       0.00000E+00     0.15939E-01   0.24640E-02  0.00000E+00
 0.69000E+02     0.37877E-02       0.00000E+00     0.15954E-01   0.24642E-02  0.00000E+00
 0.69100E+02     0.37663E-02       0.00000E+00     0.15969E-01   0.24645E-02  0.00000E+00
 0.69200E+02     0.37451E-02       0.00000E+00     0.15984E-01   0.24647E-02  0.00000E+00
 0.69300E+02     0.37240E-02       0.00000E+00     0.15999E-01   0.24650E-02  0.00000E+00
 0.69400E+02     0.37031E-02       0.00000E+00     0.16014E-01   0.24652E-02  0.00000E+00
 0.69500E+02     0.36824E-02       0.00000E+00     0.16028E-01   0.24655E-02  0.00000E+00
 0.69600E+02     0.36620E-02       0.00000E+00     0.16042E-01   0.24657E-02  0.00000E+00
 0.69700E+02     0.36417E-02       0.00000E+00     0.16057E-01   0.24659E-02  0.00000E+00
 0.69800E+02     0.36217E-02       0.00000E+00     0.16070E-01   0.24661E-02  0.00000E+00
 0.69900E+02     0.36018E-02       0.00000E+00     0.16084E-01   0.24663E-02  0.00000E+00
 0.70000E+02     0.35820E-02       0.00000E+00     0.16098E-01   0.24666E-02  0.00000E+00
 0.70100E+02     0.35625E-02       0.00000E+00     0.16111E-01   0.24668E-02  0.00000E+00
 0.70200E+02     0.35462E-02       0.00000E+00     0.16124E-01   0.24670E-02  0.00000E+00
 0.70300E+02     0.35271E-02       0.00000E+00     0.16138E-01   0.24672E-02  0.00000E+00
 0.70400E+02     0.35082E-02       0.00000E+00     0.16151E-01   0.24674E-02  0.00000E+00
 0.70500E+02     0.34895E-02       0.00000E+00     0.16164E-01   0.24676E-02  0.00000E+00
 0.70600E+02     0.34709E-02       0.00000E+00     0.16176E-01   0.24677E-02  0.00000E+00
 0.70700E+02     0.34525E-02       0.00000E+00     0.16189E-01   0.24679E-02  0.00000E+00
 0.70800E+02     0.34343E-02       0.00000E+00     0.16201E-01   0.24681E-02  0.00000E+00
 0.70900E+02     0.34163E-02       0.00000E+00     0.16213E-01   0.24683E-02  0.00000E+00
 0.71000E+02     0.33984E-02       0.00000E+00     0.16226E-01   0.24685E-02  0.00000E+00
 0.71100E+02     0.33807E-02       0.00000E+00     0.16238E-01   0.24687E-02  0.00000E+00
 0.71200E+02     0.33632E-02       0.00000E+00     0.16249E-01   0.24688E-02  0.00000E+00
 0.71300E+02     0.33459E-02       0.00000E+00     0.16261E-01   0.24690E-02  0.00000E+00
 0.71400E+02     0.33287E-02       0.00000E+00     0.16273E-01   0.24692E-02  0.00000E+00
 0.71500E+02     0.33117E-02       0.00000E+00     0.16284E-01   0.24693E-02  0.00000E+00
 0.71600E+02     0.32948E-02       0.00000E+00     0.16296E-01   0.24695E-02  0.00000E+00
 0.71700E+02     0.32782E-02       0.00000E+00     0.16307E-01   0.24697E-02  0.00000E+00
 0.71800E+02     0.32615E-02       0.00000E+00     0.16318E-01   0.24698E-02  0.00000E+00
 0.71900E+02     0.32451E-02       0.00000E+00     0.16329E-01   0.24700E-02  0.00000E+00
 0.72000E+02     0.32288E-02       0.00000E+00     0.16340E-01   0.24701E-02  0.00000E+00
 0.72100E+02     0.32131E-02       0.00000E+00     0.16351E-01   0.24703E-02  0.00000E+00
 0.72200E+02     0.31984E-02       0.00000E+00     0.16361E-01   0.24704E-02  0.00000E+00
 0.72300E+02     0.31825E-02       0.00000E+00     0.16372E-01   0.24706E-02  0.00000E+00
 0.72400E+02     0.31668E-02       0.00000E+00     0.16385E-01   0.24707E-02  0.00000E+00
 0.72500E+02     0.31513E-02       0.00000E+00     0.16401E-01   0.24709E-02  0.00000E+00
 0.72600E+02     0.31358E-02       0.00000E+00     0.16418E-01   0.24710E-02  0.00000E+00
 0.72700E+02     0.31206E-02       0.00000E+00     0.16434E-01   0.24711E-02  0.00000E+00
 0.72800E+02     0.31055E-02       0.00000E+00     0.16449E-01   0.24713E-02  0.00000E+00
 0.72900E+02     0.30905E-02       0.00000E+00     0.16465E-01   0.24714E-02  0.00000E+00
 0.73000E+02     0.30757E-02       0.00000E+00     0.16480E-01   0.24715E-02  0.00000E+00
 0.73100E+02     0.30610E-02       0.00000E+00     0.16496E-01   0.24717E-02  0.00000E+00
 0.73200E+02     0.30464E-02       0.00000E+00     0.16511E-01   0.24718E-02  0.00000E+00
 0.73300E+02     0.30319E-02       0.00000E+00     0.16525E-01   0.24719E-02  0.00000E+00
 0.73400E+02     0.30176E-02       0.00000E+00     0.16540E-01   0.24720E-02  0.00000E+00
 0.73500E+02     0.30034E-02       0.00000E+00     0.16555E-01   0.24722E-02  0.00000E+00
 0.73600E+02     0.29894E-02       0.00000E+00     0.16569E-01   0.24723E-02  0.00000E+00
 0.73700E+02     0.29755E-02       0.00000E+00     0.16583E-01   0.24724E-02  0.00000E+00
 0.73800E+02     0.29618E-02       0.00000E+00     0.16597E-01   0.24725E-02  0.00000E+00
 0.73900E+02     0.29481E-02       0.00000E+00     0.16611E-01   0.24726E-02  0.00000E+00
 0.74000E+02     0.29346E-02       0.00000E+00     0.16625E-01   0.24727E-02  0.00000E+00
 0.74100E+02     0.29212E-02       0.00000E+00     0.16638E-01   0.24728E-02  0.00000E+00
 0.74200E+02     0.29079E-02       0.00000E+00     0.16651E-01   0.24730E-02  0.00000E+00
 0.74300E+02     0.28948E-02       0.00000E+00     0.16665E-01   0.24731E-02  0.00000E+00
 0.74400E+02     0.28823E-02       0.00000E+00     0.16678E-01   0.24732E-02  0.00000E+00
 0.74500E+02     0.28697E-02       0.00000E+00     0.16691E-01   0.24733E-02  0.00000E+00
 0.74600E+02     0.28568E-02       0.00000E+00     0.16703E-01   0.24734E-02  0.00000E+00
 0.74700E+02     0.28439E-02       0.00000E+00     0.16716E-01   0.24735E-02  0.00000E+00
 0.74800E+02     0.28312E-02       0.00000E+00     0.16728E-01   0.24736E-02  0.00000E+00
 0.74900E+02     0.28186E-02       0.00000E+00     0.16741E-01   0.24737E-02  0.00000E+00
 0.75000E+02     0.28061E-02       0.00000E+00     0.16753E-01   0.24738E-02  0.00000E+00
 0.75100E+02     0.27937E-02       0.00000E+00     0.16765E-01   0.24739E-02  0.00000E+00
 0.75200E+02     0.27814E-02       0.00000E+00     0.16777E-01   0.24740E-02  0.00000E+00
 0.75300E+02     0.27692E-02       0.00000E+00     0.16789E-01   0.24741E-02  0.00000E+00
 0.75400E+02     0.27571E-02       0.00000E+00     0.16800E-01   0.24742E-02  0.00000E+00
 0.75500E+02     0.27452E-02       0.00000E+00     0.16812E-01   0.24743E-02  0.00000E+00
 0.75600E+02     0.27333E-02       0.00000E+00     0.16823E-01   0.24744E-02  0.00000E+00
 0.75700E+02     0.27216E-02       0.00000E+00     0.16835E-01   0.24745E-02  0.00000E+00
 0.75800E+02     0.27099E-02       0.00000E+00     0.16846E-01   0.24745E-02  0.00000E+00
 0.75900E+02     0.26983E-02       0.00000E+00     0.16857E-01   0.24746E-02  0.00000E+00
 0.76000E+02     0.26869E-02       0.00000E+00     0.16868E-01   0.24747E-02  0.00000E+00
 0.76100E+02     0.26755E-02       0.00000E+00     0.16879E-01   0.24748E-02  0.00000E+00
 0.76200E+02     0.26642E-02       0.00000E+00     0.16890E-01   0.24749E-02  0.00000E+00
 0.76300E+02     0.26530E-02       0.00000E+00     0.16900E-01   0.24750E-02  0.00000E+00
 0.76400E+02     0.26419E-02       0.00000E+00     0.16911E-01   0.24751E-02  0.00000E+00
 0.76500E+02     0.26308E-02       0.00000E+00     0.16921E-01   0.24751E-02  0.00000E+00
 0.76600E+02     0.26199E-02       0.00000E+00     0.16931E-01   0.24752E-02  0.00000E+00
 0.76700E+02     0.26090E-02       0.00000E+00     0.16942E-01   0.24753E-02  0.00000E+00
 0.76800E+02     0.25983E-02       0.00000E+00     0.16952E-01   0.24754E-02  0.00000E+00
 0.76900E+02     0.25876E-02       0.00000E+00     0.16962E-01   0.24755E-02  0.00000E+00
 0.77000E+02     0.25775E-02       0.00000E+00     0.16972E-01   0.24755E-02  0.00000E+00
 0.77100E+02     0.25672E-02       0.00000E+00     0.16983E-01   0.24756E-02  0.00000E+00
 0.77200E+02     0.25567E-02       0.00000E+00     0.16999E-01   0.24757E-02  0.00000E+00
 0.77300E+02     0.25464E-02       0.00000E+00     0.17014E-01   0.24758E-02  0.00000E+00
 0.77400E+02     0.25361E-02       0.00000E+00     0.17029E-01   0.24758E-02  0.00000E+00
 0.77500E+02     0.25259E-02       0.00000E+00     0.17044E-01   0.24759E-02  0.00000E+00
 0.77600E+02     0.25158E-02       0.00000E+00     0.17059E-01   0.24760E-02  0.00000E+00
 0.77700E+02     0.25058E-02       0.00000E+00     0.17073E-01   0.24760E-02  0.00000E+00
 0.77800E+02     0.24958E-02       0.00000E+00     0.17087E-01   0.24761E-02  0.00000E+00
 0.77900E+02     0.24859E-02       0.00000E+00     0.17102E-01   0.24762E-02  0.00000E+00
 0.78000E+02     0.24760E-02       0.00000E+00     0.17116E-01   0.24763E-02  0.00000E+00
 0.78100E+02     0.24662E-02       0.00000E+00     0.17130E-01   0.24763E-02  0.00000E+00
 0.78200E+02     0.24565E-02       0.00000E+00     0.17143E-01   0.24764E-02  0.00000E+00
 0.78300E+02     0.24469E-02       0.00000E+00     0.17157E-01   0.24764E-02  0.00000E+00
 0.78400E+02     0.24373E-02       0.00000E+00     0.17170E-01   0.24765E-02  0.00000E+00
 0.78500E+02     0.24279E-02       0.00000E+00     0.17184E-01   0.24766E-02  0.00000E+00
 0.78600E+02     0.24185E-02       0.00000E+00     0.17197E-01   0.24766E-02  0.00000E+00
 0.78700E+02     0.24091E-02       0.00000E+00     0.17210E-01   0.24767E-02  0.00000E+00
 0.78800E+02     0.23998E-02       0.00000E+00     0.17223E-01   0.24768E-02  0.00000E+00
 0.78900E+02     0.23906E-02       0.00000E+00     0.17235E-01   0.24768E-02  0.00000E+00
 0.79000E+02     0.23815E-02       0.00000E+00     0.17248E-01   0.24769E-02  0.00000E+00
 0.79100E+02     0.23724E-02       0.00000E+00     0.17260E-01   0.24769E-02  0.00000E+00
 0.79200E+02     0.23634E-02       0.00000E+00     0.17272E-01   0.24770E-02  0.00000E+00
 0.79300E+02     0.23545E-02       0.00000E+00     0.17285E-01   0.24771E-02  0.00000E+00
 0.79400E+02     0.23456E-02       0.00000E+00     0.17297E-01   0.24771E-02  0.00000E+00
 0.79500E+02     0.23369E-02       0.00000E+00     0.17309E-01   0.24772E-02  0.00000E+00
 0.79600E+02     0.23281E-02       0.00000E+00     0.17320E-01   0.24772E-02  0.00000E+00
 0.79700E+02     0.23194E-02       0.00000E+00     0.17332E-01   0.24773E-02  0.00000E+00
 0.79800E+02     0.23107E-02       0.00000E+00     0.17344E-01   0.24773E-02  0.00000E+00
 0.79900E+02     0.23023E-02       0.00000E+00     0.17355E-01   0.24774E-02  0.00000E+00
 0.80000E+02     0.22939E-02       0.00000E+00     0.17366E-01   0.24774E-02  0.00000E+00
 0.80100E+02     0.22854E-02       0.00000E+00     0.17378E-01   0.24775E-02  0.00000E+00
 0.80200E+02     0.22770E-02       0.00000E+00     0.17389E-01   0.24775E-02  0.00000E+00
 0.80300E+02     0.22686E-02       0.00000E+00     0.17400E-01   0.24776E-02  0.00000E+00
 0.80400E+02     0.22603E-02       0.00000E+00     0.17410E-01   0.24777E-02  0.00000E+00
 0.80500E+02     0.22521E-02       0.00000E+00     0.17421E-01   0.24777E-02  0.00000E+00
 0.80600E+02     0.22439E-02       0.00000E+00     0.17432E-01   0.24778E-02  0.00000E+00
 0.80700E+02     0.22358E-02       0.00000E+00     0.17442E-01   0.24778E-02  0.00000E+00
 0.80800E+02     0.22277E-02       0.00000E+00     0.17453E-01   0.24779E-02  0.00000E+00
 0.80900E+02     0.22196E-02       0.00000E+00     0.17463E-01   0.24779E-02  0.00000E+00
 0.81000E+02     0.22117E-02       0.00000E+00     0.17474E-01   0.24780E-02  0.00000E+00
 0.81100E+02     0.22037E-02       0.00000E+00     0.17484E-01   0.24780E-02  0.00000E+00
 0.81200E+02     0.21959E-02       0.00000E+00     0.17494E-01   0.24780E-02  0.00000E+00
 0.81300E+02     0.21880E-02       0.00000E+00     0.17504E-01   0.24781E-02  0.00000E+00
 0.81400E+02     0.21803E-02       0.00000E+00     0.17514E-01   0.24781E-02  0.00000E+00
 0.81500E+02     0.21725E-02       0.00000E+00     0.17524E-01   0.24782E-02  0.00000E+00
 0.81600E+02     0.21649E-02       0.00000E+00     0.17533E-01   0.24782E-02  0.00000E+00
 0.81700E+02     0.21573E-02       0.00000E+00     0.17543E-01   0.24783E-02  0.00000E+00
 0.81800E+02     0.21497E-02       0.00000E+00     0.17552E-01   0.24783E-02  0.00000E+00
 0.81900E+02     0.21422E-02       0.00000E+00     0.17562E-01   0.24784E-02  0.00000E+00
 0.82000E+02     0.21347E-02       0.00000E+00     0.17571E-01   0.24784E-02  0.00000E+00
 0.82100E+02     0.21272E-02       0.00000E+00     0.17580E-01   0.24784E-02  0.00000E+00
 0.82200E+02     0.21199E-02       0.00000E+00     0.17590E-01   0.24785E-02  0.00000E+00
 0.82300E+02     0.21125E-02       0.00000E+00     0.17599E-01   0.24785E-02  0.00000E+00
 0.82400E+02     0.21052E-02       0.00000E+00     0.17611E-01   0.24786E-02  0.00000E+00
 0.82500E+02     0.20980E-02       0.00000E+00     0.17625E-01   0.24786E-02  0.00000E+00
 0.82600E+02     0.20908E-02       0.00000E+00     0.17639E-01   0.24786E-02  0.00000E+00
 0.82700E+02     0.20836E-02       0.00000E+00     0.17653E-01   0.24787E-02  0.00000E+00
 0.82800E+02     0.20765E-02       0.00000E+00     0.17667E-01   0.24787E-02  0.00000E+00
 0.82900E+02     0.20694E-02       0.00000E+00     0.17680E-01   0.24788E-02  0.00000E+00
 0.83000E+02     0.20624E-02       0.00000E+00     0.17694E-01   0.24788E-02  0.00000E+00
 0.83100E+02     0.20554E-02       0.00000E+00     0.17707E-01   0.24788E-02  0.00000E+00
 0.83200E+02     0.20484E-02       0.00000E+00     0.17720E-01   0.24789E-02  0.00000E+00
 0.83300E+02     0.20416E-02       0.00000E+00     0.17733E-01   0.24789E-02  0.00000E+00
 0.83400E+02     0.20348E-02       0.00000E+00     0.17746E-01   0.24789E-02  0.00000E+00
 0.83500E+02     0.20280E-02       0.00000E+00     0.17759E-01   0.24790E-02  0.00000E+00
 0.83600E+02     0.20212E-02       0.00000E+00     0.17771E-01   0.24790E-02  0.00000E+00
 0.83700E+02     0.20144E-02       0.00000E+00     0.17784E-01   0.24791E-02  0.00000E+00
 0.83800E+02     0.20077E-02       0.00000E+00     0.17796E-01   0.24791E-02  0.00000E+00
 0.83900E+02     0.20010E-02       0.00000E+00     0.17808E-01   0.24791E-02  0.00000E+00
 0.84000E+02     0.19944E-02       0.00000E+00     0.17820E-01   0.24791E-02  0.00000E+00
 0.84100E+02     0.19877E-02       0.00000E+00     0.17832E-01   0.24792E-02  0.00000E+00
 0.84200E+02     0.19811E-02       0.00000E+00     0.17844E-01   0.24792E-02  0.00000E+00
 0.84300E+02     0.19746E-02       0.00000E+00     0.17856E-01   0.24793E-02  0.00000E+00
 0.84400E+02     0.19681E-02       0.00000E+00     0.17867E-01   0.24793E-02  0.00000E+00
 0.84500E+02     0.19616E-02       0.00000E+00     0.17879E-01   0.24793E-02  0.00000E+00
 0.84600E+02     0.19552E-02       0.00000E+00     0.17890E-01   0.24793E-02  0.00000E+00
 0.84700E+02     0.19487E-02       0.00000E+00     0.17901E-01   0.24794E-02  0.00000E+00
 0.84800E+02     0.19424E-02       0.00000E+00     0.17913E-01   0.24794E-02  0.00000E+00
 0.84900E+02     0.19361E-02       0.00000E+00     0.17924E-01   0.24794E-02  0.00000E+00
 0.85000E+02     0.19298E-02       0.00000E+00     0.17935E-01   0.24795E-02  0.00000E+00
