   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.51500E+02  0.15674E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11489E+04  0.69679E+03  0.37249E+03  0.30003E+03
 0.51600E+02  0.15674E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11526E+04  0.69845E+03  0.37296E+03  0.30003E+03
 0.51700E+02  0.15674E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11563E+04  0.70011E+03  0.37343E+03  0.30003E+03
 0.51800E+02  0.15674E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11600E+04  0.70177E+03  0.37390E+03  0.30003E+03
 0.51900E+02  0.15675E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11638E+04  0.70343E+03  0.37438E+03  0.30004E+03
 0.52000E+02  0.15675E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11675E+04  0.70509E+03  0.37486E+03  0.30004E+03
 0.52100E+02  0.15675E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11713E+04  0.70675E+03  0.37533E+03  0.30004E+03
 0.52200E+02  0.15676E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11751E+04  0.70842E+03  0.37581E+03  0.30004E+03
 0.52300E+02  0.15676E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11789E+04  0.71011E+03  0.37629E+03  0.30004E+03
 0.52400E+02  0.15676E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11828E+04  0.71181E+03  0.37677E+03  0.30004E+03
 0.52500E+02  0.15676E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11866E+04  0.71350E+03  0.37725E+03  0.30004E+03
 0.52600E+02  0.15677E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11905E+04  0.71519E+03  0.37773E+03  0.30004E+03
 0.52700E+02  0.15677E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11944E+04  0.71688E+03  0.37822E+03  0.30004E+03
 0.52800E+02  0.15677E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11983E+04  0.71857E+03  0.37870E+03  0.30004E+03
 0.52900E+02  0.15678E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12022E+04  0.72026E+03  0.37919E+03  0.30004E+03
 0.53000E+02  0.15678E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12062E+04  0.72196E+03  0.37967E+03  0.30004E+03
 0.53100E+02  0.15678E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12101E+04  0.72365E+03  0.38016E+03  0.30004E+03
 0.53200E+02  0.15678E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12141E+04  0.72534E+03  0.38065E+03  0.30005E+03
 0.53300E+02  0.15679E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12181E+04  0.72703E+03  0.38114E+03  0.30005E+03
 0.53400E+02  0.15679E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12221E+04  0.72874E+03  0.38163E+03  0.30005E+03
 0.53500E+02  0.15679E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12262E+04  0.73046E+03  0.38212E+03  0.30005E+03
 0.53600E+02  0.15680E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12302E+04  0.73218E+03  0.38262E+03  0.30005E+03
 0.53700E+02  0.15680E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12343E+04  0.73389E+03  0.38312E+03  0.30005E+03
 0.53800E+02  0.15680E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12384E+04  0.73561E+03  0.38364E+03  0.30005E+03
 0.53900E+02  0.15680E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12425E+04  0.73733E+03  0.38416E+03  0.30005E+03
 0.54000E+02  0.15681E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12467E+04  0.73905E+03  0.38469E+03  0.30005E+03
 0.54100E+02  0.15681E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12509E+04  0.74077E+03  0.38521E+03  0.30005E+03
 0.54200E+02  0.15681E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12551E+04  0.74249E+03  0.38573E+03  0.30006E+03
 0.54300E+02  0.15681E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12593E+04  0.74421E+03  0.38626E+03  0.30006E+03
 0.54400E+02  0.15682E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12636E+04  0.74592E+03  0.38679E+03  0.30006E+03
 0.54500E+02  0.15682E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12679E+04  0.74767E+03  0.38731E+03  0.30006E+03
 0.54600E+02  0.15682E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12722E+04  0.74942E+03  0.38784E+03  0.30006E+03
 0.54700E+02  0.15682E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12765E+04  0.75116E+03  0.38837E+03  0.30006E+03
 0.54800E+02  0.15683E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12809E+04  0.75291E+03  0.38890E+03  0.30006E+03
 0.54900E+02  0.15683E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12852E+04  0.75466E+03  0.38943E+03  0.30006E+03
 0.55000E+02  0.15683E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12897E+04  0.75641E+03  0.38996E+03  0.30006E+03
 0.55100E+02  0.15684E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12941E+04  0.75817E+03  0.39050E+03  0.30006E+03
 0.55200E+02  0.15684E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12985E+04  0.75992E+03  0.39103E+03  0.30007E+03
 0.55300E+02  0.15684E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13030E+04  0.76167E+03  0.39157E+03  0.30007E+03
 0.55400E+02  0.15685E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13075E+04  0.76341E+03  0.39211E+03  0.30007E+03
 0.55500E+02  0.15685E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13121E+04  0.76517E+03  0.39265E+03  0.30007E+03
 0.55600E+02  0.15685E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13166E+04  0.76695E+03  0.39319E+03  0.30007E+03
 0.55700E+02  0.15685E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13212E+04  0.76873E+03  0.39373E+03  0.30007E+03
 0.55800E+02  0.15686E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13258E+04  0.77051E+03  0.39427E+03  0.30007E+03
 0.55900E+02  0.15686E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13305E+04  0.77230E+03  0.39482E+03  0.30007E+03
 0.56000E+02  0.15686E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13352E+04  0.77408E+03  0.39536E+03  0.30008E+03
 0.56100E+02  0.15687E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13399E+04  0.77586E+03  0.39591E+03  0.30008E+03
 0.56200E+02  0.15687E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13446E+04  0.77765E+03  0.39645E+03  0.30008E+03
 0.56300E+02  0.15687E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13493E+04  0.77943E+03  0.39700E+03  0.30008E+03
 0.56400E+02  0.15687E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13541E+04  0.78122E+03  0.39755E+03  0.30008E+03
 0.56500E+02  0.15688E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13589E+04  0.78301E+03  0.39810E+03  0.30008E+03
 0.56600E+02  0.15688E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13638E+04  0.78483E+03  0.39865E+03  0.30008E+03
 0.56700E+02  0.15688E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13686E+04  0.78665E+03  0.39920E+03  0.30009E+03
 0.56800E+02  0.15688E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13735E+04  0.78847E+03  0.39975E+03  0.30009E+03
 0.56900E+02  0.15688E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13784E+04  0.79030E+03  0.40030E+03  0.30009E+03
 0.57000E+02  0.15689E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13834E+04  0.79213E+03  0.40086E+03  0.30009E+03
 0.57100E+02  0.15689E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13883E+04  0.79396E+03  0.40141E+03  0.30009E+03
 0.57200E+02  0.15689E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13933E+04  0.79579E+03  0.40199E+03  0.30009E+03
 0.57300E+02  0.15689E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13984E+04  0.79762E+03  0.40258E+03  0.30010E+03
 0.57400E+02  0.15690E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14034E+04  0.79945E+03  0.40316E+03  0.30010E+03
 0.57500E+02  0.15690E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14085E+04  0.80130E+03  0.40375E+03  0.30010E+03
 0.57600E+02  0.15690E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14136E+04  0.80318E+03  0.40434E+03  0.30010E+03
 0.57700E+02  0.15690E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14188E+04  0.80506E+03  0.40493E+03  0.30010E+03
 0.57800E+02  0.15690E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14239E+04  0.80694E+03  0.40552E+03  0.30010E+03
 0.57900E+02  0.15691E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14291E+04  0.80881E+03  0.40611E+03  0.30011E+03
 0.58000E+02  0.15691E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14343E+04  0.81069E+03  0.40670E+03  0.30011E+03
 0.58100E+02  0.15691E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14396E+04  0.81258E+03  0.40729E+03  0.30011E+03
 0.58200E+02  0.15691E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14449E+04  0.81445E+03  0.40788E+03  0.30011E+03
 0.58300E+02  0.15692E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14502E+04  0.81632E+03  0.40847E+03  0.30011E+03
 0.58400E+02  0.15692E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14555E+04  0.81823E+03  0.40907E+03  0.30011E+03
 0.58500E+02  0.15692E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14609E+04  0.82015E+03  0.40967E+03  0.30012E+03
 0.58600E+02  0.15692E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14663E+04  0.82207E+03  0.41026E+03  0.30012E+03
 0.58700E+02  0.15693E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14718E+04  0.82400E+03  0.41086E+03  0.30012E+03
 0.58800E+02  0.15693E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14772E+04  0.82594E+03  0.41146E+03  0.30012E+03
 0.58900E+02  0.15693E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14827E+04  0.82788E+03  0.41206E+03  0.30012E+03
 0.59000E+02  0.15693E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14882E+04  0.82981E+03  0.41267E+03  0.30013E+03
 0.59100E+02  0.15693E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14938E+04  0.83175E+03  0.41327E+03  0.30013E+03
 0.59200E+02  0.15694E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14994E+04  0.83369E+03  0.41388E+03  0.30013E+03
 0.59300E+02  0.15694E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15050E+04  0.83568E+03  0.41449E+03  0.30013E+03
 0.59400E+02  0.15694E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15107E+04  0.83768E+03  0.41510E+03  0.30013E+03
 0.59500E+02  0.15694E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15164E+04  0.83969E+03  0.41571E+03  0.30014E+03
 0.59600E+02  0.15695E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15221E+04  0.84170E+03  0.41632E+03  0.30014E+03
 0.59700E+02  0.15695E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15279E+04  0.84370E+03  0.41693E+03  0.30014E+03
 0.59800E+02  0.15695E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15337E+04  0.84571E+03  0.41755E+03  0.30014E+03
 0.59900E+02  0.15695E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15396E+04  0.84772E+03  0.41816E+03  0.30014E+03
 0.60000E+02  0.15695E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.15455E+04  0.84973E+03  0.41877E+03  0.30015E+03
 0.60100E+02  0.14140E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.14218E+04  0.85176E+03  0.41938E+03  0.30015E+03
 0.60200E+02  0.13033E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.13181E+04  0.85380E+03  0.42000E+03  0.30015E+03
 0.60300E+02  0.12468E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12599E+04  0.85585E+03  0.42063E+03  0.30015E+03
 0.60400E+02  0.12067E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12186E+04  0.85787E+03  0.42127E+03  0.30016E+03
 0.60500E+02  0.11754E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11863E+04  0.85982E+03  0.42190E+03  0.30016E+03
 0.60600E+02  0.11496E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11597E+04  0.86169E+03  0.42254E+03  0.30016E+03
 0.60700E+02  0.11275E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11370E+04  0.86343E+03  0.42318E+03  0.30016E+03
 0.60800E+02  0.11082E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.11172E+04  0.86504E+03  0.42382E+03  0.30017E+03
 0.60900E+02  0.10909E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10993E+04  0.86648E+03  0.42446E+03  0.30017E+03
 0.61000E+02  0.10752E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10833E+04  0.86774E+03  0.42510E+03  0.30017E+03
 0.61100E+02  0.10610E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10686E+04  0.86881E+03  0.42574E+03  0.30017E+03
 0.61200E+02  0.10478E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10551E+04  0.86968E+03  0.42639E+03  0.30018E+03
 0.61300E+02  0.10357E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10427E+04  0.87035E+03  0.42705E+03  0.30018E+03
 0.61400E+02  0.10244E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10312E+04  0.87082E+03  0.42770E+03  0.30018E+03
 0.61500E+02  0.10139E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10204E+04  0.87111E+03  0.42836E+03  0.30019E+03
 0.61600E+02  0.10041E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10104E+04  0.87122E+03  0.42901E+03  0.30019E+03
 0.61700E+02  0.99496E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.10010E+04  0.87116E+03  0.42967E+03  0.30019E+03
 0.61800E+02  0.98643E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.99227E+03  0.87094E+03  0.43032E+03  0.30019E+03
 0.61900E+02  0.97840E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.98406E+03  0.87058E+03  0.43099E+03  0.30020E+03
 0.62000E+02  0.97079E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.97628E+03  0.87009E+03  0.43165E+03  0.30020E+03
 0.62100E+02  0.96355E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.96890E+03  0.86947E+03  0.43232E+03  0.30020E+03
 0.62200E+02  0.95664E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.96186E+03  0.86874E+03  0.43299E+03  0.30020E+03
 0.62300E+02  0.95003E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.95512E+03  0.86791E+03  0.43367E+03  0.30021E+03
 0.62400E+02  0.94382E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.94878E+03  0.86698E+03  0.43433E+03  0.30021E+03
 0.62500E+02  0.93790E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.94274E+03  0.86598E+03  0.43500E+03  0.30021E+03
 0.62600E+02  0.93223E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.93696E+03  0.86490E+03  0.43567E+03  0.30022E+03
 0.62700E+02  0.92678E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.93140E+03  0.86376E+03  0.43635E+03  0.30022E+03
 0.62800E+02  0.92152E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.92604E+03  0.86257E+03  0.43703E+03  0.30022E+03
 0.62900E+02  0.91644E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.92088E+03  0.86133E+03  0.43771E+03  0.30023E+03
 0.63000E+02  0.91148E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.91583E+03  0.86006E+03  0.43840E+03  0.30023E+03
 0.63100E+02  0.90670E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.91097E+03  0.85873E+03  0.43909E+03  0.30023E+03
 0.63200E+02  0.90207E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.90626E+03  0.85737E+03  0.43979E+03  0.30024E+03
 0.63300E+02  0.89758E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.90170E+03  0.85599E+03  0.44048E+03  0.30024E+03
 0.63400E+02  0.89327E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89731E+03  0.85458E+03  0.44118E+03  0.30024E+03
 0.63500E+02  0.88908E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.89305E+03  0.85315E+03  0.44185E+03  0.30025E+03
 0.63600E+02  0.88501E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.88892E+03  0.85171E+03  0.44254E+03  0.30025E+03
 0.63700E+02  0.88105E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.88489E+03  0.85025E+03  0.44323E+03  0.30025E+03
 0.63800E+02  0.87720E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.88098E+03  0.84879E+03  0.44393E+03  0.30026E+03
 0.63900E+02  0.87344E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.87716E+03  0.84732E+03  0.44463E+03  0.30026E+03
 0.64000E+02  0.86978E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.87344E+03  0.84584E+03  0.44534E+03  0.30026E+03
 0.64100E+02  0.86620E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.86981E+03  0.84435E+03  0.44605E+03  0.30027E+03
 0.64200E+02  0.86271E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.86627E+03  0.84286E+03  0.44673E+03  0.30027E+03
 0.64300E+02  0.85931E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.86281E+03  0.84137E+03  0.44742E+03  0.30028E+03
 0.64400E+02  0.85598E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.85944E+03  0.83988E+03  0.44812E+03  0.30028E+03
 0.64500E+02  0.85273E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.85614E+03  0.83839E+03  0.44882E+03  0.30028E+03
 0.64600E+02  0.84956E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.85292E+03  0.83690E+03  0.44953E+03  0.30029E+03
 0.64700E+02  0.84643E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.84975E+03  0.83541E+03  0.45024E+03  0.30029E+03
 0.64800E+02  0.84337E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.84665E+03  0.83394E+03  0.45095E+03  0.30030E+03
 0.64900E+02  0.84037E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.84361E+03  0.83245E+03  0.45166E+03  0.30030E+03
 0.65000E+02  0.83744E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.84063E+03  0.83098E+03  0.45237E+03  0.30030E+03
 0.65100E+02  0.83456E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.83772E+03  0.82950E+03  0.45309E+03  0.30031E+03
 0.65200E+02  0.83175E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.83487E+03  0.82804E+03  0.45381E+03  0.30031E+03
 0.65300E+02  0.82897E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.83205E+03  0.82658E+03  0.45450E+03  0.30031E+03
 0.65400E+02  0.82621E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.82926E+03  0.82512E+03  0.45521E+03  0.30032E+03
 0.65500E+02  0.82350E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.82651E+03  0.82367E+03  0.45591E+03  0.30032E+03
 0.65600E+02  0.82083E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.82380E+03  0.82224E+03  0.45661E+03  0.30033E+03
 0.65700E+02  0.81821E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.82114E+03  0.82080E+03  0.45732E+03  0.30033E+03
 0.65800E+02  0.81563E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81853E+03  0.81938E+03  0.45803E+03  0.30034E+03
 0.65900E+02  0.81310E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81596E+03  0.81796E+03  0.45873E+03  0.30034E+03
 0.66000E+02  0.81060E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81344E+03  0.81654E+03  0.45944E+03  0.30035E+03
 0.66100E+02  0.80815E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.81095E+03  0.81514E+03  0.46014E+03  0.30035E+03
 0.66200E+02  0.80575E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.80851E+03  0.81374E+03  0.46084E+03  0.30036E+03
 0.66300E+02  0.80338E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.80612E+03  0.81235E+03  0.46153E+03  0.30036E+03
 0.66400E+02  0.80105E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.80375E+03  0.81096E+03  0.46223E+03  0.30036E+03
 0.66500E+02  0.79876E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.80143E+03  0.80957E+03  0.46292E+03  0.30037E+03
 0.66600E+02  0.79648E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79912E+03  0.80820E+03  0.46361E+03  0.30037E+03
 0.66700E+02  0.79422E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79684E+03  0.80683E+03  0.46430E+03  0.30038E+03
 0.66800E+02  0.79200E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79459E+03  0.80547E+03  0.46499E+03  0.30038E+03
 0.66900E+02  0.78983E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79239E+03  0.80411E+03  0.46567E+03  0.30039E+03
 0.67000E+02  0.78767E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.79020E+03  0.80276E+03  0.46636E+03  0.30039E+03
 0.67100E+02  0.78550E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.78801E+03  0.80141E+03  0.46704E+03  0.30040E+03
 0.67200E+02  0.78337E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.78586E+03  0.80006E+03  0.46773E+03  0.30040E+03
 0.67300E+02  0.78127E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.78374E+03  0.79871E+03  0.46840E+03  0.30041E+03
 0.67400E+02  0.77920E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.78164E+03  0.79736E+03  0.46907E+03  0.30041E+03
 0.67500E+02  0.77716E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77958E+03  0.79603E+03  0.46974E+03  0.30042E+03
 0.67600E+02  0.77515E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77754E+03  0.79469E+03  0.47040E+03  0.30042E+03
 0.67700E+02  0.77317E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77554E+03  0.79336E+03  0.47106E+03  0.30043E+03
 0.67800E+02  0.77123E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77357E+03  0.79204E+03  0.47172E+03  0.30043E+03
 0.67900E+02  0.76931E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.77163E+03  0.79073E+03  0.47238E+03  0.30044E+03
 0.68000E+02  0.76742E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76972E+03  0.78942E+03  0.47303E+03  0.30044E+03
 0.68100E+02  0.76557E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76785E+03  0.78812E+03  0.47368E+03  0.30045E+03
 0.68200E+02  0.76374E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76600E+03  0.78683E+03  0.47432E+03  0.30046E+03
 0.68300E+02  0.76195E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76418E+03  0.78554E+03  0.47496E+03  0.30046E+03
 0.68400E+02  0.76018E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76239E+03  0.78427E+03  0.47560E+03  0.30047E+03
 0.68500E+02  0.75844E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.76063E+03  0.78300E+03  0.47623E+03  0.30047E+03
 0.68600E+02  0.75673E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.75890E+03  0.78174E+03  0.47686E+03  0.30048E+03
