   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.56700E+02     0.12421E-01       0.44938E-01     0.18311E-01   0.11250E-01  0.11250E-01
 0.56800E+02     0.12420E-01       0.44938E-01     0.18334E-01   0.11270E-01  0.11270E-01
 0.56900E+02     0.12419E-01       0.44938E-01     0.18357E-01   0.11290E-01  0.11290E-01
 0.57000E+02     0.12418E-01       0.44938E-01     0.18379E-01   0.11310E-01  0.11310E-01
 0.57100E+02     0.12417E-01       0.44939E-01     0.18402E-01   0.11331E-01  0.11331E-01
 0.57200E+02     0.12415E-01       0.44939E-01     0.18424E-01   0.11351E-01  0.11351E-01
 0.57300E+02     0.12414E-01       0.44940E-01     0.18447E-01   0.11371E-01  0.11371E-01
 0.57400E+02     0.12414E-01       0.44940E-01     0.18470E-01   0.11391E-01  0.11391E-01
 0.57500E+02     0.12413E-01       0.44940E-01     0.18492E-01   0.11412E-01  0.11412E-01
 0.57600E+02     0.12413E-01       0.44940E-01     0.18514E-01   0.11432E-01  0.11432E-01
 0.57700E+02     0.12413E-01       0.44940E-01     0.18537E-01   0.11452E-01  0.11452E-01
 0.57800E+02     0.12412E-01       0.44940E-01     0.18559E-01   0.11472E-01  0.11472E-01
 0.57900E+02     0.12410E-01       0.44941E-01     0.18583E-01   0.11493E-01  0.11493E-01
 0.58000E+02     0.12409E-01       0.44941E-01     0.18608E-01   0.11513E-01  0.11513E-01
 0.58100E+02     0.12407E-01       0.44942E-01     0.18632E-01   0.11533E-01  0.11533E-01
 0.58200E+02     0.12403E-01       0.44942E-01     0.18656E-01   0.11553E-01  0.11553E-01
 0.58300E+02     0.12400E-01       0.44943E-01     0.18680E-01   0.11574E-01  0.11574E-01
 0.58400E+02     0.12398E-01       0.44944E-01     0.18704E-01   0.11594E-01  0.11594E-01
 0.58500E+02     0.12395E-01       0.44944E-01     0.18728E-01   0.11614E-01  0.11614E-01
 0.58600E+02     0.12392E-01       0.44945E-01     0.18751E-01   0.11634E-01  0.11634E-01
 0.58700E+02     0.12389E-01       0.44946E-01     0.18775E-01   0.11655E-01  0.11655E-01
 0.58800E+02     0.12386E-01       0.44946E-01     0.18799E-01   0.11675E-01  0.11675E-01
 0.58900E+02     0.12385E-01       0.44947E-01     0.18822E-01   0.11695E-01  0.11695E-01
 0.59000E+02     0.12384E-01       0.44947E-01     0.18846E-01   0.11715E-01  0.11715E-01
 0.59100E+02     0.12382E-01       0.44949E-01     0.18869E-01   0.11736E-01  0.11736E-01
 0.59200E+02     0.12379E-01       0.44949E-01     0.18893E-01   0.11756E-01  0.11756E-01
 0.59300E+02     0.12377E-01       0.44950E-01     0.18916E-01   0.11776E-01  0.11776E-01
 0.59400E+02     0.12374E-01       0.44950E-01     0.18939E-01   0.11796E-01  0.11796E-01
 0.59500E+02     0.12371E-01       0.44951E-01     0.18963E-01   0.11817E-01  0.11817E-01
 0.59600E+02     0.12369E-01       0.44952E-01     0.18986E-01   0.11837E-01  0.11837E-01
 0.59700E+02     0.12366E-01       0.44952E-01     0.19009E-01   0.11857E-01  0.11857E-01
 0.59800E+02     0.12363E-01       0.44953E-01     0.19032E-01   0.11877E-01  0.11877E-01
 0.59900E+02     0.12360E-01       0.44954E-01     0.19055E-01   0.11898E-01  0.11898E-01
 0.60000E+02     0.12357E-01       0.44955E-01     0.19078E-01   0.11918E-01  0.11918E-01
 0.60100E+02     0.12149E-01       0.44949E-01     0.19101E-01   0.11938E-01  0.11938E-01
 0.60200E+02     0.12000E-01       0.34293E-06     0.19121E-01   0.11938E-01  0.11938E-01
 0.60300E+02     0.11764E-01       0.00000E+00     0.19141E-01   0.11938E-01  0.11938E-01
 0.60400E+02     0.11510E-01       0.00000E+00     0.19160E-01   0.11938E-01  0.11938E-01
 0.60500E+02     0.11187E-01       0.00000E+00     0.19179E-01   0.11938E-01  0.11938E-01
 0.60600E+02     0.10903E-01       0.00000E+00     0.19198E-01   0.11938E-01  0.11938E-01
 0.60700E+02     0.10610E-01       0.00000E+00     0.19223E-01   0.11938E-01  0.11938E-01
 0.60800E+02     0.10311E-01       0.00000E+00     0.19247E-01   0.11938E-01  0.11938E-01
 0.60900E+02     0.10014E-01       0.00000E+00     0.19270E-01   0.11938E-01  0.11938E-01
 0.61000E+02     0.97140E-02       0.00000E+00     0.19293E-01   0.11938E-01  0.11938E-01
 0.61100E+02     0.94195E-02       0.00000E+00     0.19316E-01   0.11938E-01  0.11938E-01
 0.61200E+02     0.91301E-02       0.00000E+00     0.19337E-01   0.11938E-01  0.11938E-01
 0.61300E+02     0.88491E-02       0.00000E+00     0.19359E-01   0.11938E-01  0.11938E-01
 0.61400E+02     0.85770E-02       0.00000E+00     0.19379E-01   0.11938E-01  0.11938E-01
 0.61500E+02     0.83188E-02       0.00000E+00     0.19400E-01   0.11938E-01  0.11938E-01
 0.61600E+02     0.80713E-02       0.00000E+00     0.19419E-01   0.11938E-01  0.11938E-01
 0.61700E+02     0.78315E-02       0.00000E+00     0.19439E-01   0.11938E-01  0.11938E-01
 0.61800E+02     0.76082E-02       0.00000E+00     0.19458E-01   0.11938E-01  0.11938E-01
 0.61900E+02     0.73931E-02       0.00000E+00     0.19481E-01   0.11938E-01  0.11938E-01
 0.62000E+02     0.71872E-02       0.00000E+00     0.19505E-01   0.11938E-01  0.11938E-01
 0.62100E+02     0.69919E-02       0.00000E+00     0.19529E-01   0.11938E-01  0.11938E-01
 0.62200E+02     0.68065E-02       0.00000E+00     0.19553E-01   0.11938E-01  0.11938E-01
 0.62300E+02     0.66288E-02       0.00000E+00     0.19575E-01   0.11938E-01  0.11938E-01
 0.62400E+02     0.64571E-02       0.00000E+00     0.19598E-01   0.11938E-01  0.11938E-01
 0.62500E+02     0.63003E-02       0.00000E+00     0.19619E-01   0.11938E-01  0.11938E-01
 0.62600E+02     0.61476E-02       0.00000E+00     0.19640E-01   0.11938E-01  0.11938E-01
 0.62700E+02     0.60021E-02       0.00000E+00     0.19661E-01   0.11938E-01  0.11938E-01
 0.62800E+02     0.58629E-02       0.00000E+00     0.19681E-01   0.11938E-01  0.11938E-01
 0.62900E+02     0.57304E-02       0.00000E+00     0.19700E-01   0.11938E-01  0.11938E-01
 0.63000E+02     0.57860E-02       0.00000E+00     0.19719E-01   0.11938E-01  0.11938E-01
 0.63100E+02     0.56544E-02       0.00000E+00     0.19738E-01   0.11938E-01  0.11938E-01
 0.63200E+02     0.55293E-02       0.00000E+00     0.19762E-01   0.11938E-01  0.11938E-01
 0.63300E+02     0.54193E-02       0.00000E+00     0.19786E-01   0.11938E-01  0.11938E-01
 0.63400E+02     0.53110E-02       0.00000E+00     0.19810E-01   0.11938E-01  0.11938E-01
 0.63500E+02     0.52010E-02       0.00000E+00     0.19833E-01   0.11938E-01  0.11938E-01
 0.63600E+02     0.50955E-02       0.00000E+00     0.19855E-01   0.11938E-01  0.11938E-01
 0.63700E+02     0.49943E-02       0.00000E+00     0.19877E-01   0.11938E-01  0.11938E-01
 0.63800E+02     0.48972E-02       0.00000E+00     0.19898E-01   0.11938E-01  0.11938E-01
 0.63900E+02     0.48089E-02       0.00000E+00     0.19918E-01   0.11938E-01  0.11938E-01
 0.64000E+02     0.47254E-02       0.00000E+00     0.19938E-01   0.11938E-01  0.11938E-01
 0.64100E+02     0.46385E-02       0.00000E+00     0.19958E-01   0.11938E-01  0.11938E-01
 0.64200E+02     0.45549E-02       0.00000E+00     0.19977E-01   0.11938E-01  0.11938E-01
 0.64300E+02     0.44744E-02       0.00000E+00     0.19995E-01   0.11938E-01  0.11938E-01
 0.64400E+02     0.43968E-02       0.00000E+00     0.20013E-01   0.11938E-01  0.11938E-01
 0.64500E+02     0.43217E-02       0.00000E+00     0.20032E-01   0.11938E-01  0.11938E-01
 0.64600E+02     0.42499E-02       0.00000E+00     0.20056E-01   0.11938E-01  0.11938E-01
 0.64700E+02     0.41855E-02       0.00000E+00     0.20079E-01   0.11938E-01  0.11938E-01
 0.64800E+02     0.41174E-02       0.00000E+00     0.20101E-01   0.11938E-01  0.11938E-01
 0.64900E+02     0.40513E-02       0.00000E+00     0.20123E-01   0.11938E-01  0.11938E-01
 0.65000E+02     0.39874E-02       0.00000E+00     0.20144E-01   0.11938E-01  0.11938E-01
 0.65100E+02     0.39254E-02       0.00000E+00     0.20165E-01   0.11938E-01  0.11938E-01
 0.65200E+02     0.38653E-02       0.00000E+00     0.20185E-01   0.11938E-01  0.11938E-01
 0.65300E+02     0.38072E-02       0.00000E+00     0.20204E-01   0.11938E-01  0.11938E-01
 0.65400E+02     0.37509E-02       0.00000E+00     0.20223E-01   0.11938E-01  0.11938E-01
 0.65500E+02     0.36977E-02       0.00000E+00     0.20242E-01   0.11938E-01  0.11938E-01
 0.65600E+02     0.36456E-02       0.00000E+00     0.20260E-01   0.11938E-01  0.11938E-01
 0.65700E+02     0.35932E-02       0.00000E+00     0.20277E-01   0.11938E-01  0.11938E-01
 0.65800E+02     0.35423E-02       0.00000E+00     0.20294E-01   0.11938E-01  0.11938E-01
 0.65900E+02     0.34927E-02       0.00000E+00     0.20311E-01   0.11938E-01  0.11938E-01
 0.66000E+02     0.34444E-02       0.00000E+00     0.20329E-01   0.11938E-01  0.11938E-01
 0.66100E+02     0.33973E-02       0.00000E+00     0.20351E-01   0.11938E-01  0.11938E-01
 0.66200E+02     0.33514E-02       0.00000E+00     0.20372E-01   0.11938E-01  0.11938E-01
 0.66300E+02     0.33065E-02       0.00000E+00     0.20393E-01   0.11938E-01  0.11938E-01
 0.66400E+02     0.32628E-02       0.00000E+00     0.20414E-01   0.11938E-01  0.11938E-01
 0.66500E+02     0.32210E-02       0.00000E+00     0.20433E-01   0.11938E-01  0.11938E-01
 0.66600E+02     0.31804E-02       0.00000E+00     0.20453E-01   0.11938E-01  0.11938E-01
 0.66700E+02     0.31396E-02       0.00000E+00     0.20472E-01   0.11938E-01  0.11938E-01
 0.66800E+02     0.30996E-02       0.00000E+00     0.20490E-01   0.11938E-01  0.11938E-01
 0.66900E+02     0.30094E-02       0.00000E+00     0.20508E-01   0.11938E-01  0.11938E-01
 0.67000E+02     0.29723E-02       0.00000E+00     0.20525E-01   0.11938E-01  0.11938E-01
 0.67100E+02     0.29845E-02       0.00000E+00     0.20542E-01   0.11938E-01  0.11938E-01
 0.67200E+02     0.29477E-02       0.00000E+00     0.20559E-01   0.11938E-01  0.11938E-01
 0.67300E+02     0.29116E-02       0.00000E+00     0.20575E-01   0.11938E-01  0.11938E-01
 0.67400E+02     0.28762E-02       0.00000E+00     0.20591E-01   0.11938E-01  0.11938E-01
 0.67500E+02     0.28416E-02       0.00000E+00     0.20606E-01   0.11938E-01  0.11938E-01
 0.67600E+02     0.28077E-02       0.00000E+00     0.20621E-01   0.11938E-01  0.11938E-01
 0.67700E+02     0.27753E-02       0.00000E+00     0.20638E-01   0.11938E-01  0.11938E-01
 0.67800E+02     0.27427E-02       0.00000E+00     0.20658E-01   0.11938E-01  0.11938E-01
 0.67900E+02     0.27108E-02       0.00000E+00     0.20677E-01   0.11938E-01  0.11938E-01
 0.68000E+02     0.26794E-02       0.00000E+00     0.20696E-01   0.11938E-01  0.11938E-01
 0.68100E+02     0.26487E-02       0.00000E+00     0.20715E-01   0.11938E-01  0.11938E-01
 0.68200E+02     0.26186E-02       0.00000E+00     0.20733E-01   0.11938E-01  0.11938E-01
 0.68300E+02     0.25891E-02       0.00000E+00     0.20751E-01   0.11938E-01  0.11938E-01
 0.68400E+02     0.25602E-02       0.00000E+00     0.20768E-01   0.11938E-01  0.11938E-01
 0.68500E+02     0.25318E-02       0.00000E+00     0.20785E-01   0.11938E-01  0.11938E-01
 0.68600E+02     0.25039E-02       0.00000E+00     0.20802E-01   0.11938E-01  0.11938E-01
 0.68700E+02     0.24765E-02       0.00000E+00     0.20818E-01   0.11938E-01  0.11938E-01
 0.68800E+02     0.24496E-02       0.00000E+00     0.20834E-01   0.11938E-01  0.11938E-01
 0.68900E+02     0.24232E-02       0.00000E+00     0.20849E-01   0.11938E-01  0.11938E-01
 0.69000E+02     0.23973E-02       0.00000E+00     0.20864E-01   0.11938E-01  0.11938E-01
 0.69100E+02     0.23722E-02       0.00000E+00     0.20879E-01   0.11938E-01  0.11938E-01
 0.69200E+02     0.23473E-02       0.00000E+00     0.20894E-01   0.11938E-01  0.11938E-01
 0.69300E+02     0.23227E-02       0.00000E+00     0.20908E-01   0.11938E-01  0.11938E-01
 0.69400E+02     0.22985E-02       0.00000E+00     0.20922E-01   0.11938E-01  0.11938E-01
 0.69500E+02     0.22747E-02       0.00000E+00     0.20935E-01   0.11938E-01  0.11938E-01
 0.69600E+02     0.22514E-02       0.00000E+00     0.20949E-01   0.11938E-01  0.11938E-01
 0.69700E+02     0.22284E-02       0.00000E+00     0.20966E-01   0.11938E-01  0.11938E-01
 0.69800E+02     0.22057E-02       0.00000E+00     0.20984E-01   0.11938E-01  0.11938E-01
 0.69900E+02     0.21835E-02       0.00000E+00     0.21001E-01   0.11938E-01  0.11938E-01
 0.70000E+02     0.21616E-02       0.00000E+00     0.21018E-01   0.11938E-01  0.11938E-01
 0.70100E+02     0.21400E-02       0.00000E+00     0.21035E-01   0.11938E-01  0.11938E-01
 0.70200E+02     0.21188E-02       0.00000E+00     0.21051E-01   0.11938E-01  0.11938E-01
 0.70300E+02     0.20979E-02       0.00000E+00     0.21067E-01   0.11938E-01  0.11938E-01
 0.70400E+02     0.20774E-02       0.00000E+00     0.21082E-01   0.11938E-01  0.11938E-01
 0.70500E+02     0.20572E-02       0.00000E+00     0.21098E-01   0.11938E-01  0.11938E-01
 0.70600E+02     0.20372E-02       0.00000E+00     0.21113E-01   0.11938E-01  0.11938E-01
 0.70700E+02     0.20176E-02       0.00000E+00     0.21127E-01   0.11938E-01  0.11938E-01
 0.70800E+02     0.19985E-02       0.00000E+00     0.21142E-01   0.11938E-01  0.11938E-01
 0.70900E+02     0.19796E-02       0.00000E+00     0.21156E-01   0.11938E-01  0.11938E-01
 0.71000E+02     0.19608E-02       0.00000E+00     0.21170E-01   0.11938E-01  0.11938E-01
 0.71100E+02     0.19424E-02       0.00000E+00     0.21183E-01   0.11938E-01  0.11938E-01
 0.71200E+02     0.19242E-02       0.00000E+00     0.21196E-01   0.11938E-01  0.11938E-01
 0.71300E+02     0.19062E-02       0.00000E+00     0.21209E-01   0.11938E-01  0.11938E-01
 0.71400E+02     0.18886E-02       0.00000E+00     0.21222E-01   0.11938E-01  0.11938E-01
 0.71500E+02     0.18712E-02       0.00000E+00     0.21235E-01   0.11938E-01  0.11938E-01
 0.71600E+02     0.18540E-02       0.00000E+00     0.21247E-01   0.11938E-01  0.11938E-01
 0.71700E+02     0.18371E-02       0.00000E+00     0.21259E-01   0.11938E-01  0.11938E-01
 0.71800E+02     0.18204E-02       0.00000E+00     0.21271E-01   0.11938E-01  0.11938E-01
 0.71900E+02     0.18039E-02       0.00000E+00     0.21283E-01   0.11938E-01  0.11938E-01
 0.72000E+02     0.17877E-02       0.00000E+00     0.21299E-01   0.11938E-01  0.11938E-01
 0.72100E+02     0.17717E-02       0.00000E+00     0.21315E-01   0.11938E-01  0.11938E-01
 0.72200E+02     0.17559E-02       0.00000E+00     0.21330E-01   0.11938E-01  0.11938E-01
 0.72300E+02     0.17403E-02       0.00000E+00     0.21345E-01   0.11938E-01  0.11938E-01
 0.72400E+02     0.17249E-02       0.00000E+00     0.21360E-01   0.11938E-01  0.11938E-01
 0.72500E+02     0.17097E-02       0.00000E+00     0.21374E-01   0.11938E-01  0.11938E-01
 0.72600E+02     0.16948E-02       0.00000E+00     0.21388E-01   0.11938E-01  0.11938E-01
 0.72700E+02     0.16800E-02       0.00000E+00     0.21402E-01   0.11938E-01  0.11938E-01
 0.72800E+02     0.16654E-02       0.00000E+00     0.21416E-01   0.11938E-01  0.11938E-01
 0.72900E+02     0.16511E-02       0.00000E+00     0.21429E-01   0.11938E-01  0.11938E-01
 0.73000E+02     0.16370E-02       0.00000E+00     0.21442E-01   0.11938E-01  0.11938E-01
 0.73100E+02     0.16231E-02       0.00000E+00     0.21455E-01   0.11938E-01  0.11938E-01
 0.73200E+02     0.16093E-02       0.00000E+00     0.21468E-01   0.11938E-01  0.11938E-01
 0.73300E+02     0.15956E-02       0.00000E+00     0.21480E-01   0.11938E-01  0.11938E-01
 0.73400E+02     0.15822E-02       0.00000E+00     0.21493E-01   0.11938E-01  0.11938E-01
 0.73500E+02     0.15688E-02       0.00000E+00     0.21505E-01   0.11938E-01  0.11938E-01
 0.73600E+02     0.15557E-02       0.00000E+00     0.21517E-01   0.11938E-01  0.11938E-01
 0.73700E+02     0.15427E-02       0.00000E+00     0.21528E-01   0.11938E-01  0.11938E-01
 0.73800E+02     0.15299E-02       0.00000E+00     0.21540E-01   0.11938E-01  0.11938E-01
 0.73900E+02     0.15172E-02       0.00000E+00     0.21551E-01   0.11938E-01  0.11938E-01
 0.74000E+02     0.15047E-02       0.00000E+00     0.21562E-01   0.11938E-01  0.11938E-01
 0.74100E+02     0.14924E-02       0.00000E+00     0.21573E-01   0.11938E-01  0.11938E-01
 0.74200E+02     0.14801E-02       0.00000E+00     0.21584E-01   0.11938E-01  0.11938E-01
 0.74300E+02     0.14681E-02       0.00000E+00     0.21595E-01   0.11938E-01  0.11938E-01
 0.74400E+02     0.14562E-02       0.00000E+00     0.21605E-01   0.11938E-01  0.11938E-01
 0.74500E+02     0.14444E-02       0.00000E+00     0.21616E-01   0.11938E-01  0.11938E-01
 0.74600E+02     0.14328E-02       0.00000E+00     0.21626E-01   0.11938E-01  0.11938E-01
 0.74700E+02     0.14213E-02       0.00000E+00     0.21640E-01   0.11938E-01  0.11938E-01
 0.74800E+02     0.14099E-02       0.00000E+00     0.21653E-01   0.11938E-01  0.11938E-01
 0.74900E+02     0.13987E-02       0.00000E+00     0.21667E-01   0.11938E-01  0.11938E-01
 0.75000E+02     0.13876E-02       0.00000E+00     0.21680E-01   0.11938E-01  0.11938E-01
 0.75100E+02     0.13766E-02       0.00000E+00     0.21692E-01   0.11938E-01  0.11938E-01
 0.75200E+02     0.13658E-02       0.00000E+00     0.21705E-01   0.11938E-01  0.11938E-01
 0.75300E+02     0.13550E-02       0.00000E+00     0.21718E-01   0.11938E-01  0.11938E-01
 0.75400E+02     0.13444E-02       0.00000E+00     0.21730E-01   0.11938E-01  0.11938E-01
 0.75500E+02     0.13339E-02       0.00000E+00     0.21742E-01   0.11938E-01  0.11938E-01
 0.75600E+02     0.13236E-02       0.00000E+00     0.21754E-01   0.11938E-01  0.11938E-01
 0.75700E+02     0.13133E-02       0.00000E+00     0.21765E-01   0.11938E-01  0.11938E-01
 0.75800E+02     0.13033E-02       0.00000E+00     0.21777E-01   0.11938E-01  0.11938E-01
 0.75900E+02     0.12934E-02       0.00000E+00     0.21788E-01   0.11938E-01  0.11938E-01
 0.76000E+02     0.12835E-02       0.00000E+00     0.21799E-01   0.11938E-01  0.11938E-01
 0.76100E+02     0.12737E-02       0.00000E+00     0.21810E-01   0.11938E-01  0.11938E-01
 0.76200E+02     0.12640E-02       0.00000E+00     0.21821E-01   0.11938E-01  0.11938E-01
 0.76300E+02     0.12544E-02       0.00000E+00     0.21832E-01   0.11938E-01  0.11938E-01
 0.76400E+02     0.12449E-02       0.00000E+00     0.21843E-01   0.11938E-01  0.11938E-01
 0.76500E+02     0.12355E-02       0.00000E+00     0.21853E-01   0.11938E-01  0.11938E-01
 0.76600E+02     0.12262E-02       0.00000E+00     0.21863E-01   0.11938E-01  0.11938E-01
 0.76700E+02     0.12171E-02       0.00000E+00     0.21873E-01   0.11938E-01  0.11938E-01
 0.76800E+02     0.12080E-02       0.00000E+00     0.21883E-01   0.11938E-01  0.11938E-01
 0.76900E+02     0.11990E-02       0.00000E+00     0.21893E-01   0.11938E-01  0.11938E-01
 0.77000E+02     0.11901E-02       0.00000E+00     0.21903E-01   0.11938E-01  0.11938E-01
 0.77100E+02     0.11813E-02       0.00000E+00     0.21912E-01   0.11938E-01  0.11938E-01
 0.77200E+02     0.11726E-02       0.00000E+00     0.21922E-01   0.11938E-01  0.11938E-01
 0.77300E+02     0.11640E-02       0.00000E+00     0.21931E-01   0.11938E-01  0.11938E-01
 0.77400E+02     0.11555E-02       0.00000E+00     0.21940E-01   0.11938E-01  0.11938E-01
 0.77500E+02     0.11470E-02       0.00000E+00     0.21949E-01   0.11938E-01  0.11938E-01
 0.77600E+02     0.11387E-02       0.00000E+00     0.21958E-01   0.11938E-01  0.11938E-01
 0.77700E+02     0.11304E-02       0.00000E+00     0.21967E-01   0.11938E-01  0.11938E-01
 0.77800E+02     0.11222E-02       0.00000E+00     0.21976E-01   0.11938E-01  0.11938E-01
 0.77900E+02     0.11141E-02       0.00000E+00     0.21986E-01   0.11938E-01  0.11938E-01
 0.78000E+02     0.11061E-02       0.00000E+00     0.21998E-01   0.11938E-01  0.11938E-01
 0.78100E+02     0.10982E-02       0.00000E+00     0.22009E-01   0.11938E-01  0.11938E-01
 0.78200E+02     0.10903E-02       0.00000E+00     0.22020E-01   0.11938E-01  0.11938E-01
 0.78300E+02     0.10826E-02       0.00000E+00     0.22031E-01   0.11938E-01  0.11938E-01
 0.78400E+02     0.10749E-02       0.00000E+00     0.22042E-01   0.11938E-01  0.11938E-01
 0.78500E+02     0.10673E-02       0.00000E+00     0.22053E-01   0.11938E-01  0.11938E-01
 0.78600E+02     0.10597E-02       0.00000E+00     0.22064E-01   0.11938E-01  0.11938E-01
 0.78700E+02     0.10522E-02       0.00000E+00     0.22074E-01   0.11938E-01  0.11938E-01
 0.78800E+02     0.10448E-02       0.00000E+00     0.22085E-01   0.11938E-01  0.11938E-01
 0.78900E+02     0.10375E-02       0.00000E+00     0.22095E-01   0.11938E-01  0.11938E-01
 0.79000E+02     0.10303E-02       0.00000E+00     0.22105E-01   0.11938E-01  0.11938E-01
 0.79100E+02     0.10231E-02       0.00000E+00     0.22115E-01   0.11938E-01  0.11938E-01
 0.79200E+02     0.10160E-02       0.00000E+00     0.22125E-01   0.11938E-01  0.11938E-01
 0.79300E+02     0.10089E-02       0.00000E+00     0.22135E-01   0.11938E-01  0.11938E-01
 0.79400E+02     0.10021E-02       0.00000E+00     0.22144E-01   0.11938E-01  0.11938E-01
 0.79500E+02     0.99521E-03       0.00000E+00     0.22154E-01   0.11938E-01  0.11938E-01
 0.79600E+02     0.98836E-03       0.00000E+00     0.22163E-01   0.11938E-01  0.11938E-01
 0.79700E+02     0.98157E-03       0.00000E+00     0.22172E-01   0.11938E-01  0.11938E-01
 0.79800E+02     0.97486E-03       0.00000E+00     0.22181E-01   0.11938E-01  0.11938E-01
 0.79900E+02     0.96821E-03       0.00000E+00     0.22190E-01   0.11938E-01  0.11938E-01
 0.80000E+02     0.96162E-03       0.00000E+00     0.22199E-01   0.11938E-01  0.11938E-01
 0.80100E+02     0.95510E-03       0.00000E+00     0.22208E-01   0.11938E-01  0.11938E-01
 0.80200E+02     0.94863E-03       0.00000E+00     0.22217E-01   0.11938E-01  0.11938E-01
 0.80300E+02     0.94222E-03       0.00000E+00     0.22225E-01   0.11938E-01  0.11938E-01
 0.80400E+02     0.93588E-03       0.00000E+00     0.22234E-01   0.11938E-01  0.11938E-01
 0.80500E+02     0.92960E-03       0.00000E+00     0.22242E-01   0.11938E-01  0.11938E-01
 0.80600E+02     0.92338E-03       0.00000E+00     0.22251E-01   0.11938E-01  0.11938E-01
 0.80700E+02     0.91721E-03       0.00000E+00     0.22259E-01   0.11938E-01  0.11938E-01
 0.80800E+02     0.91111E-03       0.00000E+00     0.22267E-01   0.11938E-01  0.11938E-01
 0.80900E+02     0.90504E-03       0.00000E+00     0.22275E-01   0.11938E-01  0.11938E-01
 0.81000E+02     0.89904E-03       0.00000E+00     0.22283E-01   0.11938E-01  0.11938E-01
 0.81100E+02     0.89309E-03       0.00000E+00     0.22291E-01   0.11938E-01  0.11938E-01
 0.81200E+02     0.88719E-03       0.00000E+00     0.22299E-01   0.11938E-01  0.11938E-01
 0.81300E+02     0.88136E-03       0.00000E+00     0.22306E-01   0.11938E-01  0.11938E-01
 0.81400E+02     0.87556E-03       0.00000E+00     0.22314E-01   0.11938E-01  0.11938E-01
 0.81500E+02     0.86982E-03       0.00000E+00     0.22322E-01   0.11938E-01  0.11938E-01
 0.81600E+02     0.86413E-03       0.00000E+00     0.22329E-01   0.11938E-01  0.11938E-01
 0.81700E+02     0.85849E-03       0.00000E+00     0.22337E-01   0.11938E-01  0.11938E-01
 0.81800E+02     0.85291E-03       0.00000E+00     0.22344E-01   0.11938E-01  0.11938E-01
 0.81900E+02     0.84738E-03       0.00000E+00     0.22352E-01   0.11938E-01  0.11938E-01
 0.82000E+02     0.84188E-03       0.00000E+00     0.22361E-01   0.11938E-01  0.11938E-01
 0.82100E+02     0.83644E-03       0.00000E+00     0.22371E-01   0.11938E-01  0.11938E-01
 0.82200E+02     0.83105E-03       0.00000E+00     0.22380E-01   0.11938E-01  0.11938E-01
 0.82300E+02     0.82571E-03       0.00000E+00     0.22389E-01   0.11938E-01  0.11938E-01
 0.82400E+02     0.82040E-03       0.00000E+00     0.22399E-01   0.11938E-01  0.11938E-01
 0.82500E+02     0.81514E-03       0.00000E+00     0.22408E-01   0.11938E-01  0.11938E-01
 0.82600E+02     0.80993E-03       0.00000E+00     0.22417E-01   0.11938E-01  0.11938E-01
 0.82700E+02     0.80477E-03       0.00000E+00     0.22426E-01   0.11938E-01  0.11938E-01
 0.82800E+02     0.79964E-03       0.00000E+00     0.22434E-01   0.11938E-01  0.11938E-01
 0.82900E+02     0.79456E-03       0.00000E+00     0.22443E-01   0.11938E-01  0.11938E-01
 0.83000E+02     0.78953E-03       0.00000E+00     0.22452E-01   0.11938E-01  0.11938E-01
 0.83100E+02     0.78453E-03       0.00000E+00     0.22460E-01   0.11938E-01  0.11938E-01
 0.83200E+02     0.77957E-03       0.00000E+00     0.22468E-01   0.11938E-01  0.11938E-01
 0.83300E+02     0.77466E-03       0.00000E+00     0.22477E-01   0.11938E-01  0.11938E-01
 0.83400E+02     0.76979E-03       0.00000E+00     0.22485E-01   0.11938E-01  0.11938E-01
 0.83500E+02     0.76496E-03       0.00000E+00     0.22493E-01   0.11938E-01  0.11938E-01
 0.83600E+02     0.76017E-03       0.00000E+00     0.22501E-01   0.11938E-01  0.11938E-01
 0.83700E+02     0.75542E-03       0.00000E+00     0.22509E-01   0.11938E-01  0.11938E-01
 0.83800E+02     0.75079E-03       0.00000E+00     0.22517E-01   0.11938E-01  0.11938E-01
 0.83900E+02     0.74614E-03       0.00000E+00     0.22525E-01   0.11938E-01  0.11938E-01
 0.84000E+02     0.74151E-03       0.00000E+00     0.22533E-01   0.11938E-01  0.11938E-01
 0.84100E+02     0.73691E-03       0.00000E+00     0.22540E-01   0.11938E-01  0.11938E-01
 0.84200E+02     0.73235E-03       0.00000E+00     0.22548E-01   0.11938E-01  0.11938E-01
 0.84300E+02     0.72782E-03       0.00000E+00     0.22555E-01   0.11938E-01  0.11938E-01
 0.84400E+02     0.72333E-03       0.00000E+00     0.22563E-01   0.11938E-01  0.11938E-01
 0.84500E+02     0.71888E-03       0.00000E+00     0.22570E-01   0.11938E-01  0.11938E-01
 0.84600E+02     0.71447E-03       0.00000E+00     0.22577E-01   0.11938E-01  0.11938E-01
 0.84700E+02     0.71008E-03       0.00000E+00     0.22585E-01   0.11938E-01  0.11938E-01
 0.84800E+02     0.70574E-03       0.00000E+00     0.22592E-01   0.11938E-01  0.11938E-01
 0.84900E+02     0.70142E-03       0.00000E+00     0.22599E-01   0.11938E-01  0.11938E-01
 0.85000E+02     0.69714E-03       0.00000E+00     0.22606E-01   0.11938E-01  0.11938E-01
