air5
ChemNonEq1T
2 2 5 7 2
p Te cp h mu lambda
106	1.19345e-06	0.00849796	0.0359244	0.76868		0.186896	1.00E+06	2825
107	1.42812e-06	0.00932689	0.037035	0.767797	0.18584		1.00E+06	2850
108	1.70359e-06	0.0102185	0.0381517	0.766886	0.184742	1.00E+06	2875
109	2.02603e-06	0.0111757	0.0392733	0.765947	0.183602	1.00E+06	2900
110	2.40235e-06	0.0122018	0.0403985	0.764979	0.182418	1.00E+06	2925
111	2.84033e-06	0.0132998	0.0415263	0.763981	0.18119		1.00E+06	2950
112	3.3487e-06	0.0144729	0.0426552	0.762953	0.179916	1.00E+06	2975
113	3.93719e-06	0.015724	0.043784	0.761894	0.178595	1.00E+06	3000
114	4.61668e-06	0.0170562	0.0449114	0.760803	0.177225	1.00E+06	3025
115	5.39927e-06	0.0184725	0.046036	0.759681	0.175806	1.00E+06	3050
116	6.29838e-06	0.0199759	0.0471563	0.758526	0.174336	1.00E+06	3075
117	7.32887e-06	0.0215692	0.0482709	0.757338	0.172814	1.00E+06	3100
118	8.5072e-06	0.0232552	0.0493783	0.756117	0.171241	1.00E+06	3125
119	9.85147e-06	0.0250364	0.0504769	0.754863	0.169613	1.00E+06	3150
120	1.13817e-05	0.0269155	0.0515653	0.753576	0.167932	1.00E+06	3175
121	1.31197e-05	0.0288947	0.0526419	0.752254	0.166196	1.00E+06	3200
122	1.50895e-05	0.0309763	0.053705	0.750898	0.164405	1.00E+06	3225
123	1.73175e-05	0.0331623	0.054753	0.749509	0.162558	1.00E+06	3250
124	1.98323e-05	0.0354544	0.0557844	0.748086	0.160656	1.00E+06	3275
125	2.26652e-05	0.0378541	0.0567974	0.746629	0.158697	1.00E+06	3300
126	2.58504e-05	0.0403629	0.0577904	0.745138	0.156683	1.00E+06	3325
127	2.94248e-05	0.0429817	0.0587617	0.743615	0.154612	1.00E+06	3350
128	3.34285e-05	0.0457113	0.0597098	0.742059	0.152486	1.00E+06	3375
129	3.7905e-05	0.0485522	0.0606329	0.740472	0.150306	1.00E+06	3400
130	4.29013e-05	0.0515044	0.0615294	0.738853	0.148071	1.00E+06	3425
131	4.84681e-05	0.0545677	0.0623977	0.737204	0.145783	1.00E+06	3450
132	5.46601e-05	0.0577416	0.0632363	0.735525	0.143442	1.00E+06	3475
133	6.15361e-05	0.061025	0.0640436	0.733818	0.141052	1.00E+06	3500
134	6.91593e-05	0.0644168	0.064818	0.732084	0.138612	1.00E+06	3525
135	7.75976e-05	0.0679151	0.0655582	0.730325	0.136124	1.00E+06	3550
136	8.69238e-05	0.0715178	0.0662626	0.728541	0.133591	1.00E+06	3575
137	9.72157e-05	0.0752224	0.0669301	0.726735	0.131015	1.00E+06	3600
138	0.000108557	0.0790258	0.0675592	0.724908	0.128398	1.00E+06	3625
139	0.000121036	0.0829249	0.0681487	0.723062	0.125743	1.00E+06	3650
140	0.000134747	0.0869157	0.0686977	0.721199	0.123053	1.00E+06	3675
141	0.000149792	0.0909941	0.0692049	0.719321	0.12033		1.00E+06	3700
142	0.000166279	0.0951554	0.0696695	0.71743		0.117579	1.00E+06	3725
143	0.000184321	0.0993947	0.0700907	0.715529	0.114801	1.00E+06	3750
144	0.00020404	0.103707	0.0704676	0.713619	0.112002	1.00E+06	3775
145	0.000225565	0.108086	0.0707998	0.711704	0.109185	1.00E+06	3800
146	0.000249032	0.112525	0.0710867	0.709786	0.106353	1.00E+06	3825
147	0.000274586	0.11702		0.0713279	0.707868	0.10351		1.00E+06	3850
148	0.00030238	0.121562	0.0715231	0.705951	0.100662	1.00E+06	3875
149	0.000332574	0.126145	0.0716724	0.704039	0.0978111	1.00E+06	3900
150	0.000365341	0.130762	0.0717756	0.702134	0.0949627	1.00E+06	3925
151	0.00040086	0.135406	0.071833	0.700239	0.0921208	1.00E+06	3950
152	0.000439321	0.140069	0.0718447	0.698357	0.0892898	1.00E+06	3975
153	0.000480924	0.144744	0.0718113	0.69649		0.0864739	1.00E+06	4000

